variable,p50,p05,p95,rhat,ess_bulk
"r_SPCD_grouped[756,Intercept]",0.2024105,0.07413726500000001,0.33340349999999996,1.0004964685558313,2304.9890640451986
"r_SPCD_grouped[757,Intercept]",-0.0183482,-0.0953237,0.05848038,1.0036898655258217,886.6238037886676
"r_SPCD_grouped[803,Intercept]",0.0537572,-0.020292594999999997,0.12419735,1.007451008249839,817.4567920644727
"r_SPCD_grouped[810,Intercept]",-0.06444064999999999,-0.1572927,0.030912304999999977,1.004148133838825,1099.2194960302243
"r_SPCD_grouped[814,Intercept]",-0.2238,-0.28837530000000006,-0.15866735,1.0087637203085966,581.8813417463617
"r_SPCD_grouped[843,Intercept]",0.1599975,0.020943610000000005,0.3032809499999999,1.0005170089144995,2699.530418800112
"r_SPCD_grouped[846,Intercept]",0.0928452,-7.493731999999989e-4,0.18971014999999997,1.0029871273599504,1408.7423378847873
"r_SPCD_grouped[847,Intercept]",-0.1463775,-0.30984245,0.022970889999999897,1.0018234176815508,4049.10053239073
"r_SPCD_grouped[OTHER,DBH_std]",0.0109937,-0.04159246,0.064474405,1.0030374623473237,5982.492831644908
"r_SPCD_grouped[15,DBH_std]",0.027814650000000003,-0.010675865,0.06647965999999998,0.9998049577864307,4475.884095044003
"r_SPCD_grouped[18,DBH_std]",0.0587983,0.01166784,0.11130604999999999,1.0005606446599453,3976.883485135875
"r_SPCD_grouped[19,DBH_std]",0.0159146,-0.015208375,0.04923792499999999,1.0020897795698787,3670.8302968026337
"r_SPCD_grouped[59,DBH_std]",0.006733875,-0.047055089999999994,0.05996513499999998,1.0011085171884613,5794.19641791364
"r_SPCD_grouped[63,DBH_std]",-0.02392035,-0.056355655,0.007933847999999999,1.0012168248517488,2324.5731948286025
"r_SPCD_grouped[65,DBH_std]",-0.064966,-0.089292295,-0.04118287,1.001404640691702,1837.4068777172204
"r_SPCD_grouped[66,DBH_std]",-0.06487375000000001,-0.1063164,-0.025183355000000015,1.0011535209524454,3354.4894990947614
"r_SPCD_grouped[69,DBH_std]",-0.0583206,-0.085358885,-0.0317225,1.0002310566414772,2418.638012874998
"r_SPCD_grouped[93,DBH_std]",0.009630715,-0.01543933,0.034197629999999986,1.0000775660095542,2357.3324004899428
"r_SPCD_grouped[96,DBH_std]",0.0133977,-0.039494665,0.07091014,1.0007889628309017,5709.043152022269
"r_SPCD_grouped[102,DBH_std]",-0.016366350000000002,-0.07412908000000001,0.03813694499999995,1.0018955759958532,4814.40273465328
"r_SPCD_grouped[106,DBH_std]",-0.0183691,-0.04494684,0.008820940999999978,0.9999877334865472,2074.0454092170285
"r_SPCD_grouped[108,DBH_std]",0.0245411,-0.013965495000000001,0.062747325,1.000712589657932,4336.206952428777
"r_SPCD_grouped[113,DBH_std]",0.015471200000000001,-0.035012345,0.07230323999999994,1.0010423813063025,5420.455615723073
"r_SPCD_grouped[114,DBH_std]",0.005837274999999999,-0.052570425000000004,0.06399364999999994,1.0016503547615683,6442.206732072323
"r_SPCD_grouped[122,DBH_std]",0.0258385,0.0014990680000000012,0.04881153499999997,1.000767844979238,2034.3067298871097
"r_SPCD_grouped[133,DBH_std]",0.00181057,-0.068159905,0.06985407499999997,1.0008156617980029,6410.020591330463
"r_SPCD_grouped[134,DBH_std]",0.008188564999999998,-0.056061955,0.07469239499999997,1.0008948766443009,5622.9183939419245
"r_SPCD_grouped[140,DBH_std]",0.005780459999999999,-0.06210298,0.07752694999999996,1.0004337433450048,6567.977509528186
"r_SPCD_grouped[143,DBH_std]",-6.876755e-4,-0.05989894999999999,0.05384738499999997,1.0004543896087612,6331.70657377677
"r_SPCD_grouped[202,DBH_std]",0.013817699999999999,-0.013973749999999998,0.04076079999999999,1.0003609241148383,2662.6918369289756
"r_SPCD_grouped[746,DBH_std]",-0.019650599999999997,-0.05361408499999999,0.012691974999999984,1.0012645021227573,2767.587809692293
"r_SPCD_grouped[756,DBH_std]",-0.007721525,-0.07512679,0.06092912999999993,1.000566149310034,4921.4936724284635
"r_SPCD_grouped[757,DBH_std]",-0.0065745000000000005,-0.05787806,0.04364419999999998,1.0034261612193098,4729.783064161107
"r_SPCD_grouped[803,DBH_std]",-0.0204557,-0.06484198499999999,0.020466904999999997,1.0006366701812768,4036.990196634758
"r_SPCD_grouped[810,DBH_std]",-0.003572965,-0.062336354999999996,0.05274897,1.0006085198479238,5500.291217766873
"r_SPCD_grouped[814,DBH_std]",0.0769496,0.0426349,0.1109732,1.0001116171105011,3871.687444857948
"r_SPCD_grouped[843,DBH_std]",-0.0253118,-0.09562313,0.038585399999999985,1.0011203803144297,5293.893084414404
"r_SPCD_grouped[846,DBH_std]",-0.0067256550000000005,-0.069352755,0.05355497,1.002543313903937,6383.707746641628
"r_SPCD_grouped[847,DBH_std]",0.025870400000000002,-0.04160522,0.10002604999999994,1.0003868965661329,5594.630088326684
lprior,-21.323349999999998,-21.378905,-21.282394999999998,1.0058269312418198,740.2591437933228
lp__,18097.7,18083.8,18109.5,1.0082427976049193,762.0982083144418
