year,tpa,ba,qmd,sdi,top_ht,n_trees,variant
37,14,10.349812046284853,11.642292842472768,17.86980686565335,6.153413425994382,14,CR
38,13,10.095901083496319,11.932657424998586,17.26261220175376,6.159681164170961,13,CR
39,13,10.17177374709961,11.977411620939744,17.366645014884586,6.1658096372037035,13,CR
40,12,10.026920476679456,12.377401179321787,16.898631732448784,6.171937675054489,12,CR
41,12,10.100486259488369,12.422723627273403,16.998055685322047,6.177981874870996,12,CR
42,12,10.17429697977065,12.468031402522303,17.09766704044189,6.184025616416252,12,CR
43,8,4.509147400393421,10.165728999829373,8.213860532087345,5.588633754545549,8,CR
44,7,4.423279819702978,10.763648139375547,7.877583681222149,5.594556842037683,7,CR
45,7,4.4672875072764775,10.817059965780725,7.94041801216254,5.600390095529194,7,CR
46,7,4.511465608183311,10.870414659297168,8.00337281810363,5.606216422588322,7,CR
47,7,4.555813763824949,10.92371262717224,8.06644761545582,5.6120358760041205,7,CR
48,6,3.8808184672622272,10.889861198516833,6.879741383772875,5.495149185525625,6,CR
49,5,3.663869605389335,11.591010725905036,6.337014534385136,5.47209113242291,5,CR
50,4,1.3873636519754335,7.974463337832791,2.781575444898823,5.192973392158848,4,CR
0,200,60.14999723724917,7.425729302276445,124.04128957650833,10.411845233035768,200,CS
1,195,60.17703354323961,7.52201832777627,123.4671157465811,10.43959782422993,195,CS
2,188,60.21952354972604,7.663480175690385,122.64833043784708,10.467311605632514,188,CS
3,182,60.164730228616136,7.78523270187168,121.77616783281124,10.494987166759705,182,CS
4,170,59.4949202500396,8.010355454014801,119.07210770257325,10.522621037091822,170,CS
5,165,59.54129819539252,8.133987168941331,118.4461733247554,10.550190487263288,165,CS
6,162,59.95195962084871,8.23721666981324,118.67048041661087,10.577721805704586,162,CS
7,156,59.75154414391179,8.380087875233247,117.47313465264392,10.605228737535551,156,CS
8,148,58.938655325827355,8.544871957158941,114.987104494209,10.632688375828806,148,CS
9,145,59.09599456728046,8.644329789726935,114.76825608331862,10.660076720211304,145,CS
10,143,59.36230295597366,8.724160708214443,114.8675894199868,10.687431318348962,143,CS
11,137,58.96604301169056,8.883354925073592,113.28872132553514,10.714756556563778,137,CS
12,133,58.78421978033083,9.002038459718634,112.34887494552758,10.74202611215462,133,CS
13,133,59.360238973086396,9.046035863803718,113.2314896479135,10.769248335611705,133,CS
14,125,58.66389766948046,9.276128497598746,110.79844274811843,10.796454118480217,125,CS
15,124,58.96640839409383,9.337439497098268,111.08036686100444,10.823591393870993,124,CS
16,120,58.56312071276493,9.459273618281133,109.7571940711922,10.850701361262036,120,CS
17,117,58.66333347976686,9.587971696144187,109.35969360045283,10.877754402623502,117,CS
18,115,58.468837563751876,9.654940794813026,108.6978546046832,10.904771754463454,115,CS
19,111,57.82768213651502,9.773333272538684,106.9895906810977,10.931740747858704,111,CS
20,110,58.08699123395899,9.83964440202889,107.18268394747598,10.958641385153664,110,CS
21,108,58.09503018529436,9.931021416719076,106.80682240631182,10.985513476976212,108,CS
22,106,58.20650977617539,10.033885758127264,106.57708907601132,11.012345836018785,106,CS
23,100,57.25204547806653,10.245468187462023,103.96892503527357,11.039143160837341,100,CS
24,98,57.194631913905475,10.344295116252013,103.47156640833256,11.065856225320784,98,CS
25,94,56.658283526160545,10.512453438364119,101.85044020838981,11.092526222237074,94,CS
26,92,56.8073436416782,10.640073612065551,101.63281685294221,11.119129921323294,92,CS
27,90,56.859334517532695,10.762568704174495,101.26691692554914,11.14570041130802,90,CS
28,87,56.448910247507655,10.906978578506468,100.00803892368819,11.172232992570807,87,CS
29,83,55.55307248323894,11.077743395578016,97.8188224379716,11.198704609958467,83,CS
30,81,55.38431935209163,11.19662691725198,97.11134890380569,11.22508948012587,81,CS
31,79,55.071143824747026,11.30537072165543,96.1942711414762,11.251424534232891,79,CS
32,76,54.27209531631027,11.44241786549881,94.34842772626565,11.277701803617779,76,CS
33,75,54.428842288907155,11.535069674807735,94.31998431985839,11.30389385514229,75,CS
34,73,54.23287845541129,11.670949855283359,93.54666647900835,11.330053394358131,73,CS
35,70,53.670788138791075,11.856493615121563,92.00212451427785,11.356160517226002,70,CS
36,69,53.75737787155801,11.951730687321897,91.85980565859707,11.382193670103959,69,CS
37,68,53.85219506411302,12.049903089068772,91.72495705182077,11.408190359095345,68,CS
38,66,53.37750183500487,12.177088423652787,90.5401455476199,11.434151122482943,66,CS
39,63,52.178740123733604,12.322897184393605,88.09162747077528,11.46004187234197,63,CS
40,62,52.01459639974401,12.402324125133234,87.59193656871894,11.48581612962903,62,CS
41,61,51.984126514442075,12.49990646722074,87.27004304188958,11.51153764370894,61,CS
42,59,51.74247706639195,12.680427854529333,86.37378138465698,11.53721494091057,59,CS
43,54,49.00480861622097,12.89908112617339,81.2532221766768,11.562834042263814,54,CS
44,51,48.109567443494974,13.15124726797857,79.16115465157047,11.588217971666168,51,CS
45,51,48.444825592268906,13.1969908529313,79.60354629685273,11.613490162406114,51,CS
46,50,48.50593102741577,13.336710549093805,79.37307560587976,11.638744413050729,50,CS
47,48,47.82688876909808,13.51611106226185,77.84994299544455,11.663959591838724,48,CS
48,46,47.115261229444044,13.703711002570902,76.27516022330578,11.689077295241972,46,CS
49,44,46.250227653134324,13.882475142276185,74.4924157108356,11.714092584435932,44,CS
50,43,45.69076872631853,13.957778755052205,73.43424484322698,11.738989660566405,43,CS
0,200,60.14999723724917,7.425729302276445,124.04128957650833,6.640107293108487,200,EC
1,182,53.49001353876301,7.340691373096611,110.81006694738534,6.6458960104384985,182,EC
2,161,50.25088016492773,7.564760866137731,102.87081444159834,6.658178820772977,161,EC
3,144,44.390054166639,7.517923407291447,91.09606477711748,6.6703889676095,144,EC
4,129,42.18063193040511,7.74279910415508,85.56004140695612,6.682444277330399,129,EC
5,114,36.92008862208561,7.705755893419395,75.03144716219425,6.694425152855522,114,EC
6,104,33.24529197409876,7.655696559367275,67.73744340553073,6.622958364928465,104,EC
7,95,30.175828920630963,7.631398057385296,61.560650071596996,6.459208160665766,95,EC
8,76,24.8885965372046,7.748715450992646,50.4693000503095,6.470697403610216,76,EC
9,72,24.198462747442715,7.849896775352495,48.819028150916076,6.481817739997713,72,EC
10,67,22.809268046430518,7.900500019220252,45.89975856625694,6.4910700700151445,67,EC
11,61,21.79858567907541,8.094416480805709,43.44778461550496,6.501972694345873,61,EC
12,57,20.621442410858368,8.144386912583018,41.00176795238204,6.512754242048756,57,EC
13,52,18.62504211263749,8.103698324962691,37.10564492372779,6.458282878338125,52,EC
14,49,18.083243467054324,8.225767500724928,35.814117190677415,6.468589245863939,49,EC
15,42,16.346631726874943,8.44745329762688,32.03643621467351,6.4787917305996725,42,EC
16,34,14.359719264274295,8.799739615589548,27.691914411322273,6.488668568287191,34,EC
17,31,13.50628752060153,8.937652267732783,25.8866193209546,6.474737287708785,31,EC
18,28,13.144177622489048,9.2773512410689,24.824102182905914,6.48388822891921,28,EC
19,23,10.973584964279558,9.352907789328311,20.65842527146673,6.2814563099015,23,EC
20,21,10.53760015374489,9.591742599556705,19.641054802074088,6.290085845769411,21,EC
21,17,8.654980051244046,9.661507164911619,16.085921842048712,6.173335724375453,17,EC
22,14,7.813717041513759,10.115820806052115,14.261159770568213,6.136870554702597,14,EC
23,10,6.8923100213298945,11.241356150471175,12.06601957114118,6.068409349906012,10,EC
24,10,6.948590040779287,11.287159187725347,12.145023611373151,6.075009591724359,10,EC
25,9,6.643386948589706,11.633484756630322,11.473786878633572,6.04906138271282,9,EC
26,8,6.229354387672879,11.948484682250838,10.645770046846048,5.973780194356278,8,EC
27,8,6.278951960025134,11.995956770092766,10.713737186129112,5.980139816547198,8,EC
28,7,6.204938559583393,12.748410170497792,10.336058654152382,5.986495766116598,7,EC
29,7,6.252851508328278,12.797535501122908,10.40005941724248,5.992826287186261,7,EC
30,7,6.30093333889741,12.846645139594708,10.464188472733248,5.99915435406083,7,EC
31,4,2.1183039657717133,9.85372526365715,3.906507950478274,5.438313857283567,4,EC
32,3,1.9979191850597937,11.050060011282861,3.5214497578447364,5.582775197203812,3,EC
33,3,2.0224940808811613,11.117811531636663,3.556167785556234,5.590849595242603,3,EC
34,3,2.0471904614293277,11.185484560475212,3.5909736059419504,5.598906018466376,3,EC
35,2,1.7399247670474687,12.629511206510116,2.9090782047568013,5.737349363798411,2,EC
36,2,1.761163656156909,12.706360267495658,2.9375411920369165,5.7468632856740545,2,EC
37,2,1.7825187751378715,12.783164097717219,2.966091674691393,5.756358806890876,2,EC
38,1,0.09078458696591833,4.079832811470785,0.23718160197445606,4.905850190641763,1,EC
39,1,0.09648993790904763,4.20607796700643,0.2490709611787358,4.920140610671425,1,EC
40,1,0.10231563394589183,4.331190692012554,0.26106865076661634,4.9343577874951645,1,EC
41,1,0.10825834124693434,4.455197791537027,0.2731690663482188,4.948501786564979,1,EC
42,1,0.11431484248959993,4.578124685189551,0.28536691777807704,4.96257272906163,1,EC
0,200,60.14999723724917,7.425729302276445,124.04128957650833,5.481724815933646,200,EM
1,185,54.362133415066246,7.340044403736844,112.62067379834366,5.484779912441662,185,EM
2,168,51.933336028608906,7.528436213354815,106.5173726762079,5.491107349182929,168,EM
3,152,46.19634677848051,7.464802601584685,95.06879823525253,5.497412483180454,152,EM
4,137,43.89530087856381,7.664521325088804,89.39619854264495,5.503650455808239,137,EM
5,123,39.40617776303642,7.664183701252855,80.25514617682074,5.5098565267702835,123,EM
6,113,35.49240651579142,7.588654966097555,72.56763324106787,5.474458335170004,113,EM
7,103,32.28663352518249,7.581045009664355,66.03928921209105,5.391643124173723,103,EM
8,86,28.18337377682085,7.751461065221041,57.14247948252356,5.397542832507521,86,EM
9,82,27.36597710875356,7.822307040598269,55.286144030049726,5.403327147112941,82,EM
10,76,26.73146519339598,8.030468651939772,53.44692485476529,5.409082564108832,76,EM
11,70,25.584068137894096,8.186006532618118,50.7666772865652,5.414813416163825,70,EM
12,66,24.262906437921398,8.2098599629697,48.08978254265233,5.420498024075751,66,EM
13,60,22.067470822816873,8.21177347528289,43.734339534377504,5.420461849098394,60,EM
14,57,21.407233024671044,8.298109202062845,42.25094088323109,5.425968896582506,57,EM
15,51,19.408784111533343,8.353151956736152,38.20674494169687,5.431434070859807,51,EM
16,42,17.15743613881182,8.654417767631589,33.30550697185699,5.436766204335119,42,EM
17,38,15.93907141730919,8.76952388586708,30.77939656921877,5.418178907570838,38,EM
18,35,15.414273430098875,8.985946166537717,29.48071167690315,5.423172271573328,35,EM
19,30,13.038380929354139,8.926629518085623,25.001997606819877,5.336873190650218,30,EM
20,27,12.413159122847377,9.18111832557794,23.540255779646323,5.341582332135392,27,EM
21,23,10.231674304324393,9.031205841700425,19.529887889232622,5.29694184917184,23,EM
22,20,9.15795878828485,9.162640558471894,17.380935136091466,5.276427888356891,20,EM
23,16,7.987194699172011,9.566948796892554,14.902576821076163,5.247317467263658,16,EM
24,15,7.9877030953227575,9.881016685779688,14.71458030513907,5.250967707364898,15,EM
25,13,7.508400540111538,10.290544270179614,13.611528492281629,5.2451227393063675,13,EM
26,12,7.0038681705915025,10.344622905205789,12.67063211348929,5.206817090823774,12,EM
27,12,7.0630121623056015,10.388208540451757,12.756425715579038,5.210150281553737,12,EM
28,11,6.953527721525998,10.765707052514268,12.382860794797613,5.213485389043802,11,EM
29,11,7.0107598528925426,10.809920706132534,12.464584639159524,5.216793318034655,11,EM
30,11,7.068220089240428,10.854129399809036,12.546501758886341,5.220102922726251,11,EM
31,7,2.6657234311290363,8.355930710314551,5.246863213419316,4.887845240271243,7,EM
32,6,2.5164953227875833,8.769175139016298,4.85959452856031,4.87763263463705,6,EM
33,6,2.5494291021624815,8.82637041965305,4.910566544244037,4.880969271678892,6,EM
34,6,2.582505240073369,8.883442300568655,4.961628165141994,4.884300496242761,6,EM
35,5,2.1374614843219812,8.853203602707184,4.112124262310754,4.832826935111624,5,EM
36,5,2.166653817197878,8.913454796568084,4.1571332071374725,4.836135766178388,5,EM
37,5,2.19598078640388,8.973576533900381,4.202229295428655,4.839436102671368,5,EM
38,4,0.4919975390847805,4.748842597549907,1.2105517785297468,4.6835987872086315,4,EM
39,4,0.5139417866168949,4.853592095638958,1.2536939993188545,4.688761947052432,4,EM
40,4,0.5360969926441823,4.957103596913632,1.2968833768195211,4.693892515305079,4,EM
41,4,0.5584532311523641,5.059408123523878,1.340108716118897,4.698990519919207,4,EM
42,4,0.5810010812578175,5.16053561937986,1.3833596795415772,4.7040560305669645,4,EM
43,2,0.28274490640106953,5.091182937683977,0.6768212928332195,4.700627591936872,2,EM
44,2,0.29516540500610394,5.201804604576282,0.7005791715462131,4.70619061026154,2,EM
45,2,0.30772872648572624,5.311354970260269,0.7244101820734771,4.71173044312663,2,EM
46,2,0.32042972342867104,5.41985546419933,0.7483077828833365,4.717246777944587,2,EM
47,2,0.33326344236771377,5.527326835087115,0.7722658031802732,4.722739344486104,2,EM
48,2,0.3462251149622218,5.633789182959127,0.7962784184409643,4.7282079111124595,2,EM
49,2,0.3593101496454377,5.739261988917755,0.820340127884461,4.733652281363856,2,EM
50,1,0.16910368629994071,5.56817457343883,0.39072312226704053,4.725052152355909,1,EM
0,200,60.14999723724917,7.425729302276445,124.04128957650833,5.612249860221507,200,IE
1,187,56.9206392555808,7.470512323739779,117.10325770159874,5.619526051801524,187,IE
2,169,54.56877620675384,7.6942281539191075,110.9638779810425,5.626775329903532,169,IE
3,154,49.08474182962202,7.6445020329293945,100.06822298111729,5.6340030686172575,154,IE
4,138,46.87163350558877,7.891359103022203,94.36430296384489,5.641165973884612,138,IE
5,124,41.77703736171763,7.859488486001759,84.24216272848398,5.648298859224263,124,IE
6,116,38.66569339809181,7.817541801937153,78.13321228161398,5.614342913003284,116,IE
7,106,35.413886122589986,7.826546429349083,71.52963049856227,5.526655644060638,106,IE
8,89,31.194091816249866,8.016364850327246,62.412826958110394,5.533479331135075,89,IE
9,85,30.27222555020789,8.080700634725146,60.37742668632493,5.540190505299103,85,IE
10,79,29.48342737036032,8.272023195869203,58.26314713509435,5.546871820545311,79,IE
11,72,28.06420836854683,8.453692670841697,54.984724973639075,5.553525349631143,72,IE
12,67,26.601493081427094,8.532020900569124,51.929377828816406,5.560125256959786,67,IE
13,61,24.19744272705971,8.528175384257667,47.24478888623913,5.557502417376146,61,IE
14,58,23.364168208371566,8.594041978417936,45.47942173432932,5.563910968925869,58,IE
15,52,21.1820582256204,8.642088557139479,41.14114523553001,5.57026992840826,52,IE
16,43,18.574598265080777,8.89942182282997,35.6610504877188,5.576487980993239,43,IE
17,40,18.195422531012458,9.132451664188581,34.57822850005786,5.582495350950103,40,IE
18,37,17.558355435373965,9.327759959998586,33.08981881740607,5.588459461247569,37,IE
19,33,16.792323116224253,9.65905694765404,31.212903957533715,5.594352511572369,33,IE
20,30,15.828507283973751,9.835482233159844,29.21179781994208,5.600154603200559,30,IE
21,25,12.617183005743904,9.619389323308624,23.490472347943996,5.507548973650607,25,IE
22,22,11.199550793758146,9.661070845406378,20.81556646632531,5.489017747709366,22,IE
23,18,9.475351196840656,9.824211660615289,17.494854331855723,5.423863537104831,18,IE
24,17,9.453263763218734,10.097241242393164,17.266102193421624,5.4283437377944095,17,IE
25,15,8.80398611570394,10.373620362660779,15.909607714965606,5.413341146981176,15,IE
26,14,8.102901498806967,10.301312623066117,14.683196342505205,5.377886990135419,14,IE
27,14,8.170487972965672,10.34418514267337,14.781400121400491,5.381923469480105,14,IE
28,13,8.027245729643212,10.640153861501402,14.361332748399851,5.385963279886797,13,IE
29,11,7.959628231181304,11.518246130882877,13.801229708213564,5.389951915092903,11,IE
30,11,8.02202929823222,11.56330776103604,13.887991149579682,5.393908091362189,11,IE
31,8,7.064503954712523,12.724248676578226,11.776726379961453,5.319497053725943,8,IE
32,7,6.591124571064093,13.139143180013312,10.849210801014898,5.265440546151671,7,IE
33,7,6.640588971887361,13.188353677310715,10.914502115530013,5.269131294109651,7,IE
34,6,6.55804235730069,14.156235826261254,10.48147617530386,5.272822198304746,6,IE
35,5,4.608759951368648,12.999999852365342,7.61814223411712,5.078195864029758,5,IE
36,5,4.646425534761541,13.053013701698847,7.668065757762051,5.081502665486082,5,IE
37,5,4.6842266642574195,13.106002732051458,7.718088644279598,5.084809021964591,5,IE
38,4,0.7559610139953167,5.8864845589442805,1.708751410239563,4.769360487771248,4,IE
39,4,0.7794641138957374,5.977290624229694,1.7512554867341132,4.774690647104627,4,IE
40,4,0.803085643682928,6.067185045510238,1.7937194315406624,4.779987838890046,4,IE
41,4,0.8268202091173155,6.156187677356584,1.8361388197683342,4.785252356386999,4,IE
42,4,0.8506626583159086,6.244317744053759,1.8785095486162358,4.790484500419394,4,IE
43,2,0.3953052579361652,6.019876795958225,0.8856621776582673,4.7778715136113235,2,IE
44,2,0.4087256161457431,6.12120939475659,0.9097116567421102,4.783883623054074,2,IE
45,2,0.4222487738247814,6.221648996172515,0.933788095369201,4.789868821122864,2,IE
46,2,0.4358710473890963,6.321211456971446,0.9578875022723286,4.7958270301863015,2,IE
47,2,0.44958888327981295,6.419912214718587,0.9820060976234879,4.801758195078289,2,IE
48,2,0.46339885233901973,6.517766300840418,1.0061403003108471,4.807662281154512,2,IE
49,2,0.47729764446659184,6.614788353315188,1.0302867161106926,4.813539272515316,2,IE
50,1,0.20618436121432293,6.148429054431792,0.45810653452426436,4.786404193346682,1,IE
0,200,60.14999723724917,7.425729302276445,124.04128957650833,5.865879190758142,200,KT
1,187,55.6935413483551,7.389548758329697,115.07298176542268,5.87002386065218,187,KT
2,173,53.708243957948774,7.54455676091067,110.06474714573703,5.8786669187441545,173,KT
3,159,48.782573040945906,7.500152517070446,100.20390042159129,5.887286152490832,159,KT
4,145,46.83039305551189,7.695134333734886,95.22369123515226,5.895832754798556,145,KT
5,130,41.92088578645709,7.689176935469675,85.26690883508957,5.904346162388049,130,KT
6,122,38.393946680647936,7.596049195105577,78.46991813150798,5.863277945809963,122,KT
7,114,35.42358229467624,7.547969190277857,72.58087373320535,5.750658481089896,114,KT
8,99,31.789662505006255,7.672937606481498,64.7140633376876,5.758822234577523,99,KT
9,94,30.82423889321674,7.753870786896816,62.48922544327385,5.766871033320971,94,KT
10,91,30.656910897893606,7.859226497427149,61.81956992461671,5.774882672828756,91,KT
11,85,29.28812025395479,7.948269643250402,58.79717170821621,5.78288539533723,85,KT
12,79,27.79108489061638,8.031108812130986,55.56378024996252,5.790830008075925,79,KT
13,73,25.35262265764777,7.979695542297851,50.81722039048889,5.784350954230346,73,KT
14,68,24.46849193627627,8.122420152229385,48.70281467517412,5.792080747882472,68,KT
15,62,22.273576399139237,8.115876665887079,44.34810513583662,5.79975261288625,62,KT
16,52,19.78948580844902,8.353180934629417,38.956113706082434,5.807269671380356,52,KT
17,49,19.351293039610095,8.509288732272424,37.81592801140501,5.8145708642081235,49,KT
18,46,18.74627963838269,8.644003520315398,36.40703426107036,5.82181958425625,46,KT
19,41,16.474829030430083,8.58331073378122,32.08483920779913,5.719534834037956,41,KT
20,38,15.614165606605587,8.679683670572706,30.274874561720672,5.726510269372605,38,KT
21,35,13.67013849457786,8.462306290698134,26.77241033732119,5.681693001967628,35,KT
22,31,12.083675043667757,8.453858556382775,23.67472441676154,5.649387077029819,31,KT
23,28,10.689053368639517,8.366174377562745,21.028762968349575,5.581595705589885,28,KT
24,26,10.603013074742112,8.646976523118022,20.58924953410326,5.587442700888943,26,KT
25,25,10.535868164433495,8.790254817354299,20.326488553071815,5.593248175499005,25,KT
26,24,9.881769784467668,8.688564920015262,19.152384973564995,5.558142885833545,24,KT
27,24,9.977065793430802,8.730358999017371,19.300464729790583,5.563737018902577,24,KT
28,22,9.670402698830415,8.977331134767098,18.502227156370157,5.569338577854073,22,KT
29,20,9.432761542864089,9.299096089916896,17.798253003083396,5.574827342406893,20,KT
30,19,9.419939511074599,9.534184719954128,17.599637300449047,5.580218769443541,19,KT
31,18,9.344141603476928,9.755954325908608,17.30017384948946,5.585583845223572,18,KT
32,15,8.686661719996613,10.304267642628163,15.73923984607768,5.580009199125041,15,KT
33,15,8.759777413031873,10.347542319380029,15.845464803966996,5.585064272031419,15,KT
34,13,8.320849369114919,10.832992919091094,14.781368000870108,5.590123228796777,13,KT
35,9,6.257210793870874,11.290299002240888,10.935401834267086,5.4193650218660805,9,KT
36,9,6.3089880608308295,11.33691533800042,11.007959661384712,5.423796119201828,9,KT
37,9,6.360956788144217,11.383512094264608,11.080667626837899,5.428228189226208,9,KT
38,7,2.3126472092314554,7.782909469686458,4.681455677434695,5.060126465034524,7,KT
39,7,2.35151407227334,7.848037623526639,4.744490349677176,5.065798092891509,7,KT
40,7,2.3905530888690185,7.912914657347939,4.80759741822026,5.071460865651746,7,KT
41,7,2.429778191006052,7.977569568951724,4.870800627324374,5.077117717484617,7,KT
42,7,2.469188129060991,8.042005680717041,4.9340990413562364,5.0827686846125335,7,KT
43,4,1.2580527690697283,7.59374026800716,2.5715291513669047,4.9586519102596895,4,KT
44,4,1.2833058739318686,7.669576801917757,2.6128717269830526,4.964434082103548,4,KT
45,4,1.3087094915995734,7.745116163227881,2.6542989073752468,4.970201073791184,4,KT
46,4,1.3342621163981807,7.820362550869812,2.6958091654606173,4.975953044739734,4,KT
47,4,1.359962300221964,7.895320137885324,2.7374010598758662,4.981690154016022,4,KT
48,3,1.1119794122229818,8.243735543279868,2.200393518578532,5.004690970012062,3,KT
49,2,1.0003275933832818,9.576182891431495,1.8657087521349165,5.127359525470191,2,KT
50,1,0.3685419010999018,8.220149975615222,0.7300993885500505,5.023914510535938,1,KT
0,200,60.14999723724917,7.425729302276445,124.04128957650833,7.302303124904277,200,LS
1,196,60.21813874926281,7.5053670053608,123.6596534075268,7.318223088996596,196,LS
2,191,60.461122348875016,7.618293920910122,123.42837590179802,7.334138152247799,191,LS
3,185,60.38772036757933,7.73614780761392,122.53325386134102,7.350051732842137,185,LS
4,176,60.06284259189423,7.910117096103907,120.80815241050918,7.365957390681071,176,LS
5,171,60.0820111117904,8.026209302541872,120.15322500415445,7.381849795599821,171,LS
6,169,60.56449004947133,8.105913882541659,120.64626773702042,7.397735853893756,169,LS
7,165,60.60136688456989,8.206076158507116,120.13553619609684,7.413625146455572,165,LS
8,159,60.097207629046736,8.324629043251068,118.46301251171828,7.429508337665474,159,LS
9,155,60.18867735615717,8.437773364114104,118.01233606787764,7.445373809876901,155,LS
10,152,60.43916175784915,8.538345563932213,117.95012914264817,7.461234069426555,152,LS
11,146,60.010039583394644,8.681041534054456,116.34846273300073,7.477092487764983,146,LS
12,142,60.01676845848695,8.802954091472218,115.72228107296493,7.492934117704453,142,LS
13,142,60.61495658847462,8.846714915576447,116.6469818901625,7.50876835458383,142,LS
14,136,60.2814512842547,9.014854070805153,115.14567322755772,7.524608312329646,136,LS
15,135,60.825680614623955,9.0889331618312,115.81024719211327,7.540433141489496,135,LS
16,132,60.719530285384465,9.183612307529845,115.13587482219195,7.5562624555569275,132,LS
17,130,60.93090191892565,9.270078943326638,115.10978999562903,7.572081558771781,130,LS
18,127,60.740687827225614,9.364277987608427,114.29308851471403,7.5878975485449,127,LS
19,123,60.42967228563738,9.490932160924462,113.10605277579889,7.603701163618943,123,LS
20,123,60.9906848706232,9.534885994704364,113.94794479304967,7.619489355473295,123,LS
21,122,61.36626693434955,9.603316503370424,114.32624113447736,7.635282435783288,122,LS
22,119,61.53197640237682,9.736732912560987,114.01191464405761,7.651076001378535,119,LS
23,114,60.8251653939183,9.890665832172122,112.00613862113399,7.6668651206506055,114,LS
24,114,61.368503291478426,9.934743194853546,112.80835525136135,7.682629024379472,114,LS
25,112,61.45437376831111,10.030063736506937,112.54091701141033,7.6983973716858705,112,LS
26,111,61.79272678781049,10.102840488341524,112.83784672533211,7.7141591576883615,111,LS
27,108,61.91117986347955,10.252008743876715,112.40151088534171,7.7299203876466365,108,LS
28,105,61.69329519263567,10.379122544863945,111.46207550801108,7.745675738157324,105,LS
29,101,60.94474519936611,10.518256352767708,109.53201939129134,7.761416965126712,101,LS
30,100,61.099797914784915,10.584155024744343,109.54011401040249,7.777130542642853,100,LS
31,96,60.70169149318354,10.76715798445221,108.09198072992756,7.792838850130629,96,LS
32,91,60.21196138320114,11.014302411694095,106.26307313256417,7.808527629639054,91,LS
33,88,59.982095033589935,11.179072805555142,105.23833209228533,7.824194046310454,88,LS
34,87,60.116639482041485,11.255739331230819,105.19002678085047,7.839844617990359,87,LS
35,85,59.862457067675486,11.363290561139436,104.35254015541638,7.855489029436652,85,LS
36,84,60.18501337569953,11.46148375064605,104.55885990587473,7.871116588081661,84,LS
37,84,60.65790451460545,11.506423750889157,105.2176433024852,7.88674302806945,84,LS
38,83,60.810533069560975,11.59008615800331,105.18097414698386,7.902372420794644,83,LS
39,81,60.24636603075385,11.677751355610281,103.89546072980896,7.917995961176256,81,LS
40,79,60.0690622392164,11.807234419309934,103.13947808484117,7.9335936783350824,79,LS
41,75,59.1363020908833,12.023551157412406,100.81237263257515,7.949176031568533,75,LS
42,73,58.76844478260722,12.149180216264694,99.77477424861274,7.964720694002738,73,LS
43,69,56.811701051648384,12.286569922102267,96.02521638398117,7.980243527282836,69,LS
44,66,55.39791736142607,12.405408123926213,93.28024572238856,7.995693698978988,66,LS
45,65,55.727300207433906,12.537577448333431,93.44288333930324,8.011084710954645,65,LS
46,64,55.73769847873857,12.636326370042184,93.17114079064375,8.026475136880968,64,LS
47,61,54.82693685972961,12.837143006172804,91.07969838606218,8.041853931523287,61,LS
48,59,54.299734426951204,12.990000036733386,89.78312162232099,8.057188294583396,59,LS
49,58,53.949215914328065,13.059149003126082,89.01667564385546,8.072490871505188,58,LS
50,55,52.76942784948383,13.263133874771214,86.53858018184908,8.087767604315577,55,LS
0,200,60.14999723724917,7.425729302276445,124.04128957650833,7.372961206947478,200,NC
1,189,54.58913253297102,7.27710262876216,113.47630772967247,7.140971559586522,189,NC
2,178,53.491158697570675,7.42279227225437,110.32667506024504,7.155123818115106,178,NC
3,167,50.15131574876031,7.420261924691828,103.45210791449571,7.169240060232897,167,NC
4,151,46.51822936815462,7.5155266576829005,95.47547236709575,7.036032067147603,151,NC
5,138,43.000218492330134,7.5584386667010826,88.05673858747413,7.050224496494056,138,NC
6,132,41.679424676118536,7.608695386878311,85.12885620557576,6.986281873274568,132,NC
7,121,39.11983991503572,7.699138897621289,79.52890970152724,6.901729325623594,121,NC
8,110,36.1705335721192,7.764570193888149,73.2877088784695,6.915870774199548,110,NC
9,106,34.39672435278445,7.7133300631978114,69.87617761670163,6.798545771915465,106,NC
10,103,34.43714987264087,7.8294506916629985,69.54660760923676,6.812765163961823,103,NC
11,96,32.9050820738021,7.927425658981699,66.12693275765047,6.826963424336612,96,NC
12,90,31.899167940957827,8.06129340159016,63.68279237218022,6.841091622482395,90,NC
13,86,30.52492380438025,8.067043039600614,60.92212193597028,6.845960836307032,86,NC
14,80,29.742990666809114,8.256265100649712,58.820364575537226,6.859964354514925,80,NC
15,77,29.092186323819593,8.322985211614354,57.35069926691735,6.873912669594173,77,NC
16,66,25.82609326063484,8.470200584782809,50.560727723660015,6.887809099938365,66,NC
17,65,25.883244402935215,8.544545832157993,50.497999695610964,6.901520150879041,65,NC
18,59,24.401898722715014,8.708073974654438,47.25274011999004,6.915208077957123,59,NC
19,53,23.234988968060353,8.965398659636502,44.478495331689416,6.928781447343196,53,NC
20,53,23.47930921603296,9.012411815365477,44.85343622278141,6.942249553766734,53,NC
21,49,20.963888237769947,8.856745864681551,40.32469990728116,6.919649890266105,49,NC
22,46,19.192199247400026,8.746207193680862,37.100396298479616,6.894943542251088,46,NC
23,42,17.04789242835234,8.626745943866045,33.13475309449717,6.840384928827914,42,NC
24,40,16.618036618463936,8.72762676576783,32.15128513225957,6.853301041708563,40,NC
