variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
"r_SPCD__b[492,Intercept]",1.75983359825,0.8710116993105419,0.631208825,3.9952185,NA,NA,NA,NA
"r_SPCD__b[542,Intercept]",2.005935002,0.8201945777296596,0.7007557999999999,3.8227737500000014,NA,NA,NA,NA
"r_SPCD__b[661,Intercept]",1.539530985,0.7811749845712097,0.47181147500000004,3.3835797500000004,NA,NA,NA,NA
"r_SPCD__b[747,Intercept]",1.44282583875,0.1269869192398562,1.20904425,1.69430175,NA,NA,NA,NA
"r_SPCD__b[760,Intercept]",1.66855846115,0.7549755844829541,0.633830075,3.50133375,NA,NA,NA,NA
"r_SPCD__b[763,Intercept]",1.41610994849,0.7655437991752221,0.37056910000000004,3.2362985,NA,NA,NA,NA
"r_SPCD__b[768,Intercept]",2.1821264075,0.7906738963758944,0.917988875,3.925155250000001,NA,NA,NA,NA
"r_SPCD__b[771,Intercept]",1.17423920270625,0.791530253546322,0.050418837500000015,3.0307012500000003,NA,NA,NA,NA
"r_SPCD__b[805,Intercept]",0.86795890726225,0.6692937243547764,0.027783862500000013,2.6319637500000006,NA,NA,NA,NA
"r_SPCD__b[815,Intercept]",2.103728968,0.9089424956546842,0.59135135,4.15076175,NA,NA,NA,NA
"r_SPCD__b[818,Intercept]",2.42828423625,0.7679521680990369,1.1710802500000002,4.208878,NA,NA,NA,NA
"r_SPCD__b[920,Intercept]",1.15641217499375,0.8697217081964165,0.144942775,3.2345307500000002,NA,NA,NA,NA
"r_SPCD__b[999,Intercept]",1.198640703952,0.8868282822765677,0.020897562500000005,3.3790527500000005,NA,NA,NA,NA
lprior,-34.039031575,3.774989543175357,-42.8685625,-28.5768425,NA,NA,NA,NA
lp__,-125588.52175,9.76935960205471,-125609,-125571,NA,NA,NA,NA
