SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior,sdimax_combined_orig,w_qr_new,w_bayes_new,sdimax_source
119,0.0737503213296125,5.755456510079612,315.90973058745107,0.00882393761646625,-1.6399360498835338,378.9440617856382,-1.5860280683375054,55,0.55,0.45,333.2441716669525,-1.6102866600332182,460,350.578612746454,0.275,0.725,bayes_dominant
120,0.2646495431037,5.9463557318537,382.3573841534736,8.003118322500005e-5,-1.648679956316775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.09170129772018625,5.773407486470186,321.631823626019,0.04006880266053125,-1.608691184839469,490.87070185216703,-1.565841861938443,887,0.7,0.30000000000000004,440.0990383843226,-1.578696658808751,430,440.0990383843226,0.7,0.30000000000000004,qr_dominant
124,0.210483088680425,5.8921892774304245,362.19736753312503,0.008776189361423,-1.639983798138577,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,NA
127,-0.4985791595,5.18312702925,178.23929996574967,-0.01968100459034375,-1.6684409920903438,253.98153240021156,-1.4367720366138543,59,0.59,0.41,200.5832585339159,-1.5317563083592152,430,222.92721710208215,0.295,0.7050000000000001,bayes_dominant
133,-0.31985230185,5.3618538869,213.1196802239044,-0.012650018858446,-1.661410006358446,288.42200203076635,-1.61011917319389,208,0.7,0.30000000000000004,265.83130548870776,-1.6255064231432568,NA,265.83130548870776,0.7,0.30000000000000004,qr_dominant
142,0.21207978319075,5.8937859719407495,362.7761480263739,0.0109548714758375,-1.637805116024163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,-0.23720730467715,5.44449888407285,231.4812517007464,-0.00851658925080125,-1.657276576750801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,0.44473796775,6.1264441565,457.8053787153432,0.0401313817283875,-1.6086286057716126,597.0014485453283,-1.6539315044673422,1733,0.7,0.30000000000000004,555.2426275963328,-1.6403406348586234,600,555.2426275963328,0.7,0.30000000000000004,qr_dominant
211,0.75340778375,6.4351139725,623.3536239860495,0.12065360667875,-1.52810638082125,822.9852822315194,-1.285241758796917,505,0.7,0.30000000000000004,763.0957847578784,-1.358101145404217,1052,763.0957847578784,0.7,0.30000000000000004,qr_dominant
212,0.520800630615,6.2025068193649995,493.98582347889464,0.02518281804821875,-1.623577169451781,NA,NA,NA,NA,NA,NA,NA,1052,NA,NA,NA,NA
263,0.178690936837125,5.8603971255871246,350.86345321131745,0.005871837571975,-1.642888149928025,NA,NA,NA,NA,NA,NA,NA,580,NA,NA,NA,NA
264,0.3556907543875,6.0373969431375,418.8014507848131,0.0426822075928875,-1.6060777799071126,479.00489304353505,-1.173032030987129,66,0.66,0.33999999999999997,436.8624834624296,-1.3202675856199235,580,458.5357226755696,0.3,0.7,bayes_dominant
312,0.0193931179864,5.7010993067364,299.1961285673615,-0.00704548462446625,-1.6558054721244664,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA
333,-0.495848255375,5.185857933375,178.72671965055252,-0.01442786991630125,-1.6631878574163013,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA
351,0.0886150531684375,5.770321241918437,320.64071934446,0.0284479235398,-1.6203120639602,456.4497674650367,-1.4088470663017718,34,0.34,0.6599999999999999,343.72825752495805,-1.5484139647563344,550,366.8157957054561,0.17,0.83,bayes_dominant
352,-0.5400710944375,5.1416350943125,170.99513303474524,-0.03709031165092125,-1.6858502991509212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.24391520765375,5.925621396403749,374.5110829096949,0.040533578451535,-1.608226409048465,469.96320737856104,-1.38637865578901,72,0.7,0.30000000000000004,403.1467202503547,-1.4529329817668466,550,441.3275700379012,0.3,0.7,bayes_dominant
431,0.563545234825,6.245251423575,515.5588322777306,0.01649555076822187,-1.6322644367317782,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA
475,0.08171916703565,5.76342535578565,318.43722371374776,0.00383748173115125,-1.6449225057688488,564.3279912241698,-1.6986491008427675,49,0.49,0.51,378.6804617538011,-1.6712485373550692,NA,438.9236997938545,0.245,0.755,bayes_dominant
510,0.25415900627625,5.93586519502625,378.3672160301399,0.01045305463249125,-1.6383069328675088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,0.56180274925,6.243508938,514.6612606793091,0.084746993771125,-1.5640129937288751,678.8404752002555,-1.408478235674102,476,0.7,0.30000000000000004,629.5867108439716,-1.455138663090534,550,629.5867108439716,0.7,0.30000000000000004,qr_dominant
746,0.23466290737175,5.91636909612175,371.0619746095852,0.00126969136844125,-1.6474902961315587,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA
747,0.17525734588775,5.8569635346377495,349.6607975293007,0.01632738504028375,-1.6324326024597164,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA
748,-0.1904965592210525,5.491209629528948,242.55042563626296,-0.00982035293423,-1.65858034043423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,-1.01099923525,4.6707069535,106.77319944406209,-0.03948823221808625,-1.6882482197180864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,-0.250606762025,5.431099426725,228.4002167387171,-0.00231402496870162,-1.6510740124687018,297.7738644330784,-1.8078918038428813,211,0.7,0.30000000000000004,276.96177012477,-1.7608464664306274,550,276.96177012477,0.7,0.30000000000000004,qr_dominant
805,0.17110102877,5.85280721752,348.21051238141877,0.042867789222785,-1.605892198277215,467.51457693299574,-1.6901727645680544,570,0.7,0.30000000000000004,431.7233575675226,-1.6648885946808023,550,431.7233575675226,0.7,0.30000000000000004,qr_dominant
807,-0.737732022875,4.943974165875,140.32682494505008,-0.0395459880829,-1.6883059755829,196.61009894128665,-1.916395454426107,350,0.7,0.30000000000000004,179.72511674241565,-1.8479686107731448,550,179.72511674241565,0.7,0.30000000000000004,qr_dominant
811,-1.019136327875,4.662569860874999,105.90790131029078,-0.02051415592840375,-1.6692741434284035,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA
815,-0.219924510483125,5.461781678266875,235.51666570251547,-0.008434598119575,-1.6571945856195751,290.02718440830233,-1.699779866116594,148,0.7,0.30000000000000004,273.6740287965663,-1.6870042819674882,550,273.6740287965663,0.7,0.30000000000000004,qr_dominant
818,0.00974603765239875,5.691452226402398,296.323637333903,0.0214867816311375,-1.6272732058688626,446.9871548823952,-1.7075404606942588,328,0.7,0.30000000000000004,401.78809961784754,-1.68346028424664,550,401.78809961784754,0.7,0.30000000000000004,qr_dominant
821,-0.433875417975,5.247830770775,190.15333457583716,0.01231591711263,-1.6364440703873702,240.3430252595791,-1.2506148150323535,30,0.3,0.7,197.68178817839845,-1.520695293780865,550,205.21024178095973,0.15,0.85,bayes_dominant
839,-0.224360289011125,5.457345899738875,234.47427954006136,-0.0620280835497325,-1.7107880710497323,283.02458553008455,-1.890722624375912,197,0.7,0.30000000000000004,268.4594937330776,-1.8367422583780584,550,268.4594937330776,0.7,0.30000000000000004,qr_dominant
981,-0.081135244999975,5.600570943750025,270.5808497780667,-0.02815328873773625,-1.6769132762377363,311.95216699801165,-1.89573359245215,94,0.7,0.30000000000000004,282.9922449440502,-1.830087497587826,550,299.54077183202816,0.3,0.7,bayes_dominant
