variable,p50,p05,p95,rhat,ess_bulk
"r_SPCD_grouped[263,Intercept]",-0.0809948,-0.21991099999999997,0.04802464499999999,1.0022732269153747,3421.014960073282
"r_SPCD_grouped[264,Intercept]",0.2383615,0.1722433,0.3120664,1.0023371317657492,1214.1589876860858
"r_SPCD_grouped[312,Intercept]",-0.051776550000000005,-0.12721659999999999,0.02342028999999999,1.002032808648265,1494.7521117453311
"r_SPCD_grouped[333,Intercept]",-0.13848149999999998,-0.2359,-0.04675863000000014,1.0004811214802154,1763.6303987529177
"r_SPCD_grouped[351,Intercept]",-0.1161185,-0.20357505,-0.03186216000000002,1.0013162148549408,1746.6928856960228
"r_SPCD_grouped[352,Intercept]",-0.09784300000000001,-0.2176136,0.023189239999999976,1.0021361524643715,3275.26238815991
"r_SPCD_grouped[361,Intercept]",-0.1835925,-0.2430989,-0.12713835,1.0034680693312745,923.0382499155609
"r_SPCD_grouped[431,Intercept]",-0.02393155,-0.11751094999999999,0.07164232999999996,1.0009101781360756,2198.6119597410693
"r_SPCD_grouped[492,Intercept]",-0.05975365,-0.17620035,0.05444324499999999,1.0005144651404407,2612.633887200967
"r_SPCD_grouped[631,Intercept]",-0.0374287,-0.08333332500000001,0.010861995000000001,1.006376551501979,601.6215201346522
"r_SPCD_grouped[746,Intercept]",-0.09480645,-0.20280829999999997,0.01406682999999998,1.000796357154354,2682.3811180740245
"r_SPCD_grouped[747,Intercept]",-0.101981,-0.26002499999999995,0.06119026999999994,1.0003359200121595,3976.116246674342
"r_SPCD_grouped[801,Intercept]",-0.1369015,-0.20155730000000002,-0.07122699000000003,1.0031668737560417,1024.3778561917056
"r_SPCD_grouped[805,Intercept]",-0.040858,-0.08995206,0.006334867999999991,1.0049967985439439,608.0346305736467
"r_SPCD_grouped[807,Intercept]",-0.03046255,-0.08562724499999999,0.025999474999999987,1.0043121557187837,778.729094212405
"r_SPCD_grouped[815,Intercept]",-0.09294939999999999,-0.15497435,-0.031208320000000005,1.0010205824109224,937.0850703437908
"r_SPCD_grouped[818,Intercept]",-0.10993649999999999,-0.16123625,-0.06277066000000003,1.0047744062907011,599.5336958947787
"r_SPCD_grouped[821,Intercept]",-0.025471399999999998,-0.14158844999999998,0.09813862999999995,1.000280562723603,3452.085834800835
"r_SPCD_grouped[839,Intercept]",-0.1704725,-0.23311225000000002,-0.10982795,1.0008745114807864,1138.46221450755
"r_SPCD_grouped[981,Intercept]",0.0420103,-0.019807405000000004,0.10499209999999996,1.0021726609481874,1049.96287473919
"r_SPCD_grouped[OTHER,DBH_std]",0.0594794,0.011542740000000001,0.11070545,1.0009870812240975,3160.182374609352
"r_SPCD_grouped[15,DBH_std]",-0.0266862,-0.05051083000000001,-0.0039126535000000035,1.003610520460597,1272.354517935439
"r_SPCD_grouped[20,DBH_std]",-0.05040555,-0.078343575,-0.022867865000000005,1.0025366860646128,1567.0057501797596
"r_SPCD_grouped[21,DBH_std]",-0.01885675,-0.063561115,0.024030699999999995,1.0028910246950637,2790.9508211987604
"r_SPCD_grouped[41,DBH_std]",-0.009749605,-0.084497765,0.062072709999999975,1.0032393349769178,4732.319273054502
"r_SPCD_grouped[62,DBH_std]",-0.06273524999999999,-0.1403847,0.006044224499999996,1.0006774984627396,3928.2718985698825
"r_SPCD_grouped[64,DBH_std]",-0.02015785,-0.062117385,0.023624359999999987,1.0013645706687206,2484.458034885038
"r_SPCD_grouped[65,DBH_std]",-0.09960465,-0.18228214999999998,-0.02701927000000008,1.0001187964277392,3246.7409716550073
"r_SPCD_grouped[81,DBH_std]",0.0246925,-0.002355164999999999,0.050849635,1.0039252931125338,1489.464759077833
"r_SPCD_grouped[98,DBH_std]",0.07821205,0.007719823500000001,0.16321349999999996,1.0003989835391631,3715.2996888298385
"r_SPCD_grouped[101,DBH_std]",-0.01322475,-0.06791306999999999,0.04169350499999998,1.0004402166364026,3019.6784550812004
"r_SPCD_grouped[103,DBH_std]",0.0121455,-0.052520714999999996,0.07443499999999997,1.0022871054892581,4964.751792499743
"r_SPCD_grouped[104,DBH_std]",-0.07129205,-0.14106975,-0.005633172500000004,1.0002679574393374,3451.824934352882
"r_SPCD_grouped[108,DBH_std]",-0.0216739,-0.053101325000000005,0.009422980499999997,1.000102835844565,2055.3308531327293
"r_SPCD_grouped[113,DBH_std]",-0.0376741,-0.1182329,0.04362659999999991,0.9998480442409087,3819.9057019195625
"r_SPCD_grouped[116,DBH_std]",-0.0412083,-0.071454135,-0.012821080000000016,1.0025681024388478,1889.9631995795808
"r_SPCD_grouped[117,DBH_std]",-0.006782455,-0.040367465,0.02614147999999998,1.002375597206148,2122.8867147410924
"r_SPCD_grouped[119,DBH_std]",-0.01495055,-0.059322795,0.02891083499999999,1.0018352723724224,2849.181490525441
"r_SPCD_grouped[120,DBH_std]",0.013248949999999999,-0.06757232,0.09284757499999999,0.9997208410112369,4363.6248075527255
"r_SPCD_grouped[122,DBH_std]",0.005349185,-0.02143657,0.03230006,1.0024507596007757,1649.2063140499426
"r_SPCD_grouped[127,DBH_std]",-0.008161725,-0.07236324999999999,0.048437234999999954,1.0002550049892691,3233.7853847340693
"r_SPCD_grouped[133,DBH_std]",-0.105196,-0.16186065,-0.05401867,1.0004903352897425,2752.2897841748513
"r_SPCD_grouped[202,DBH_std]",0.03667425,0.014908689999999999,0.057337925,1.0031199815176555,1133.532623866085
"r_SPCD_grouped[211,DBH_std]",0.058805800000000005,0.031778060000000004,0.08682385999999995,1.0026390500183582,1630.4089183672868
"r_SPCD_grouped[231,DBH_std]",-0.066077350000000007,-0.13705085,0.0027474309999999834,0.9997845335458488,3401.480078393898
"r_SPCD_grouped[263,DBH_std]",0.06567970000000001,0.0034907380000000006,0.13696129999999992,1.0008547272782218,2732.693540516235
"r_SPCD_grouped[264,DBH_std]",-0.1020605,-0.1562131,-0.053640125000000025,0.9995106134833257,3259.0211487562383
"r_SPCD_grouped[312,DBH_std]",0.00947905,-0.045928885,0.065134315,1.0006934113232084,3282.277139924367
"r_SPCD_grouped[333,DBH_std]",0.05600015,0.0010655065000000003,0.11913254999999998,1.0012812325239682,3214.4976048561775
"r_SPCD_grouped[351,DBH_std]",0.0571553,-8.723014499999988e-4,0.12529885,1.000344466202582,3213.862368506364
"r_SPCD_grouped[352,DBH_std]",0.0176031,-0.053463235,0.08095531499999992,1.000211152993503,3843.201043427728
"r_SPCD_grouped[361,DBH_std]",0.0493807,0.007394036000000001,0.09206470499999997,1.0007546300381538,3056.3670797454806
"r_SPCD_grouped[431,DBH_std]",0.01209175,-0.04421922,0.0725389,0.99967104224258,4492.569656218975
"r_SPCD_grouped[492,DBH_std]",0.019596799999999998,-0.04103419,0.08162649999999998,1.003413644480393,4652.144621847162
"r_SPCD_grouped[631,DBH_std]",0.03399665,-6.646905999999997e-4,0.06992209999999997,1.0008632496432512,2322.902265770517
"r_SPCD_grouped[746,DBH_std]",0.027371399999999997,-0.032982819999999996,0.08678265999999998,1.0013351992787656,4649.830969330428
"r_SPCD_grouped[747,DBH_std]",0.0371146,-0.039343205,0.11905014999999997,1.0010423078959085,4521.181888852607
"r_SPCD_grouped[801,DBH_std]",0.035891,-0.01659746,0.08868053499999999,0.9996629940807449,3350.569616055184
"r_SPCD_grouped[805,DBH_std]",0.00692961,-0.030492285,0.042990314999999994,1.0001407745204043,2807.289393540547
"r_SPCD_grouped[807,DBH_std]",0.004840985,-0.04189763,0.051239770000000004,1.0007601989131079,3133.4652535218593
"r_SPCD_grouped[815,DBH_std]",0.03446245,-0.01456354,0.08370431999999994,1.001103091238206,3279.424579347572
"r_SPCD_grouped[818,DBH_std]",-0.01109275,-0.05105073,0.024597744999999976,1.000820658977463,2342.25133198904
"r_SPCD_grouped[821,DBH_std]",0.0231516,-0.043247555,0.08966302500000001,1.000180228406715,4211.907207901428
"r_SPCD_grouped[839,DBH_std]",0.0466549,-0.0075304729999999985,0.10081354999999997,1.0020232988978157,2271.100987356064
"r_SPCD_grouped[981,DBH_std]",-0.03201115,-0.088170835,0.014819939999999936,1.0003999749110488,3020.5052431508325
lprior,-21.4522,-21.50051,-21.412495,1.0056700583510325,749.8577720381577
lp__,18383.9,18367.2,18399,1.0069514880587396,761.6927348955691
