SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
124,NA,NA,-1.639983798138577,NA,NA,1.639983798138577,NA,NA
127,59,-1.4367720366138543,-1.6684409920903438,-1.5317563083592152,1.4367720366138543,1.6684409920903438,1.5317563083592152,-0.07324369164078481
133,208,-1.61011917319389,-1.661410006358446,-1.6255064231432568,1.61011917319389,1.661410006358446,1.6255064231432568,0.02050642314325679
142,NA,NA,-1.6378051160241627,NA,NA,1.6378051160241627,NA,NA
201,NA,NA,-1.6572765767508013,NA,NA,1.6572765767508013,NA,NA
202,1733,-1.6539315044673422,-1.6086286057716126,-1.6403406348586234,1.6539315044673422,1.6086286057716126,1.6403406348586234,0.035340634858623377
211,505,-1.285241758796917,-1.52810638082125,-1.358101145404217,1.285241758796917,1.52810638082125,1.358101145404217,-0.2468988545957831
212,NA,NA,-1.6235771694517813,NA,NA,1.6235771694517813,NA,NA
263,NA,NA,-1.642888149928025,NA,NA,1.642888149928025,NA,NA
264,66,-1.173032030987129,-1.6060777799071126,-1.3202675856199235,1.173032030987129,1.6060777799071126,1.3202675856199235,-0.28473241438007646
312,NA,NA,-1.6558054721244664,NA,NA,1.6558054721244664,NA,NA
333,NA,NA,-1.6631878574163013,NA,NA,1.6631878574163013,NA,NA
351,34,-1.4088470663017718,-1.6203120639602,-1.5484139647563344,1.4088470663017718,1.6203120639602,1.5484139647563344,-0.05658603524366557
352,NA,NA,-1.6858502991509212,NA,NA,1.6858502991509212,NA,NA
361,72,-1.38637865578901,-1.608226409048465,-1.4529329817668466,1.38637865578901,1.608226409048465,1.4529329817668466,-0.15206701823315338
431,NA,NA,-1.6322644367317782,NA,NA,1.6322644367317782,NA,NA
475,49,-1.6986491008427675,-1.6449225057688488,-1.6712485373550692,1.6986491008427675,1.6449225057688488,1.6712485373550692,0.06624853735506919
510,NA,NA,-1.6383069328675088,NA,NA,1.6383069328675088,NA,NA
631,476,-1.4084782356741021,-1.5640129937288751,-1.4551386630905339,1.4084782356741021,1.5640129937288751,1.4551386630905339,-0.14986133690946613
746,NA,NA,-1.6474902961315587,NA,NA,1.6474902961315587,NA,NA
747,NA,NA,-1.6324326024597164,NA,NA,1.6324326024597164,NA,NA
748,NA,NA,-1.65858034043423,NA,NA,1.65858034043423,NA,NA
756,NA,NA,-1.6882482197180864,NA,NA,1.6882482197180864,NA,NA
801,211,-1.8078918038428813,-1.6510740124687018,-1.7608464664306274,1.8078918038428813,1.6510740124687018,1.7608464664306274,0.15584646643062738
805,570,-1.6901727645680544,-1.605892198277215,-1.6648885946808025,1.6901727645680544,1.605892198277215,1.6648885946808025,0.05988859468080254
807,350,-1.916395454426107,-1.6883059755829,-1.8479686107731448,1.916395454426107,1.6883059755829,1.8479686107731448,0.2429686107731448
811,NA,NA,-1.6692741434284037,NA,NA,1.6692741434284037,NA,NA
815,148,-1.699779866116594,-1.6571945856195751,-1.6870042819674882,1.699779866116594,1.6571945856195751,1.6870042819674882,0.08200428196748821
818,328,-1.7075404606942588,-1.6272732058688626,-1.68346028424664,1.7075404606942588,1.6272732058688626,1.68346028424664,0.07846028424663998
821,30,-1.2506148150323537,-1.6364440703873702,-1.520695293780865,1.2506148150323537,1.6364440703873702,1.520695293780865,-0.08430470621913488
839,197,-1.8907226243759119,-1.7107880710497325,-1.8367422583780582,1.8907226243759119,1.7107880710497325,1.8367422583780582,0.23174225837805817
981,94,-1.8957335924521501,-1.6769132762377363,-1.8300874975878259,1.8957335924521501,1.6769132762377363,1.8300874975878259,0.22508749758782587
