SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
211,509,-1.2852417587969145,-1.5325864669125,-1.35944517123159,1.2852417587969145,1.5325864669125,1.35944517123159,-0.24555482876840995
212,NA,NA,-1.6092004892957839,NA,NA,1.6092004892957839,NA,NA
231,NA,NA,-1.6518925778829252,NA,NA,1.6518925778829252,NA,NA
242,699,-1.5022699834884221,-1.582486932845525,-1.526335068295553,1.5022699834884221,1.582486932845525,1.526335068295553,-0.078664931704447
263,2226,-1.7437389442452023,-1.6638063165173327,-1.7197591559268415,1.7437389442452023,1.6638063165173327,1.7197591559268415,0.1147591559268415
264,752,-1.6639514224479228,-1.6189480541976435,-1.6504504119728391,1.6639514224479228,1.6189480541976435,1.6504504119728391,0.045450411972839166
312,221,-1.7320393731061936,-1.6228992098283002,-1.6992973241228255,1.7320393731061936,1.6228992098283002,1.6992973241228255,0.09429732412282554
333,NA,NA,-1.645660840040824,NA,NA,1.645660840040824,NA,NA
351,736,-1.5591867796087735,-1.5914056724058567,-1.5688524474478984,1.5591867796087735,1.5914056724058567,1.5688524474478984,-0.03614755255210156
352,NA,NA,-1.6538235227935876,NA,NA,1.6538235227935876,NA,NA
361,181,-1.5481881069628354,-1.5909967062184376,-1.561030686739516,1.5481881069628354,1.5909967062184376,1.561030686739516,-0.04396931326048392
374,NA,NA,-1.6456000655393377,NA,NA,1.6456000655393377,NA,NA
375,NA,NA,-1.6366442274285977,NA,NA,1.6366442274285977,NA,NA
431,NA,NA,-1.6154890820039838,NA,NA,1.6154890820039838,NA,NA
475,83,-1.6986491008427664,-1.6378704065768825,-1.6804154925630013,1.6986491008427664,1.6378704065768825,1.6804154925630013,0.07541549256300129
510,NA,NA,-1.62079839094139,NA,NA,1.62079839094139,NA,NA
542,NA,NA,-1.6531395585066384,NA,NA,1.6531395585066384,NA,NA
603,NA,NA,-1.6253203142627402,NA,NA,1.6253203142627402,NA,NA
631,608,-1.491503098857373,-1.5791166556600627,-1.5177871658981799,1.491503098857373,1.5791166556600627,1.5177871658981799,-0.08721283410182012
746,37,-1.8024046161097096,-1.6244370520381113,-1.6902850507446026,1.8024046161097096,1.6244370520381113,1.6902850507446026,0.08528505074460258
747,53,-1.3341727679515474,-1.6052142978818675,-1.4615622870187979,1.3341727679515474,1.6052142978818675,1.4615622870187979,-0.14343771298120211
748,NA,NA,-1.6393755708076938,NA,NA,1.6393755708076938,NA,NA
756,NA,NA,-1.6666599814119076,NA,NA,1.6666599814119076,NA,NA
763,NA,NA,-1.6259466758361927,NA,NA,1.6259466758361927,NA,NA
768,NA,NA,-1.6245025993900002,NA,NA,1.6245025993900002,NA,NA
801,211,-1.8078918038428813,-1.6397391811103377,-1.757446017023118,1.8078918038428813,1.6397391811103377,1.757446017023118,0.1524460170231181
805,617,-1.619007236526582,-1.5985820330618101,-1.6128796754871504,1.619007236526582,1.5985820330618101,1.6128796754871504,0.007879675487150406
807,350,-1.916395454426107,-1.6730019727964,-1.843377409937195,1.916395454426107,1.6730019727964,1.843377409937195,0.23837740993719492
811,NA,NA,-1.6553948507659138,NA,NA,1.6553948507659138,NA,NA
815,323,-1.685834219401822,-1.6326934088399951,-1.669891976233274,1.685834219401822,1.6326934088399951,1.669891976233274,0.06489197623327403
818,360,-1.6084696472372397,-1.6124489546546652,-1.6096634394624674,1.6084696472372397,1.6124489546546652,1.6096634394624674,0.004663439462467389
821,30,-1.2506148150323537,-1.6308389348414245,-1.5167716988987032,1.2506148150323537,1.6308389348414245,1.5167716988987032,-0.08822830110129676
839,197,-1.8907226243759119,-1.6796358934679627,-1.827396605103527,1.8907226243759119,1.6796358934679627,1.827396605103527,0.2223966051035271
920,NA,NA,-1.6577914232351627,NA,NA,1.6577914232351627,NA,NA
981,117,-1.4055986492904362,-1.6130362933550175,-1.4678299425098107,1.4055986492904362,1.6130362933550175,1.4678299425098107,-0.1371700574901893
999,NA,NA,-1.627904704637599,NA,NA,1.627904704637599,NA,NA
