SPCD,n,mean_ht,rmse_cal,bias_cal,r2_cal,rmse_base,bias_base,r2_base,variant,rmse_improvement_pct,r2_improvement
108,6299,45.628194951579616,11.158339771658957,-0.2834406478337988,0.6539938871913172,13.320445025679229,0.9802777484682783,0.5069146750700446,CI,16.231479127402675,0.14707921212127262
113,286,31.22027972027972,9.066022445357639,0.30204588171853525,0.4638843112724007,10.604516220746577,1.177119303500763,0.26648895437269726,CI,14.5079110009662,0.19739535689970344
122,1724,58.84744779582367,13.005068437367758,-0.6177901567722551,0.8543760611763287,15.985333739842499,0.49397182573207243,0.7799857018328913,CI,18.643747768910238,0.0743903593434374
202,9705,54.0344152498712,13.811687432736592,0.037275580906931255,0.6872035774058824,15.860611848570382,1.0763771508767783,0.5875149920698135,CI,12.918318885777868,0.09968858533606895
321,14,13.714285714285714,4.241708785729323,1.9807812983529722,0.5443862647422567,4.361388755443215,0.3168305242111532,0.5183132393130647,CI,2.744079384451244,0.026073025429191987
374,20,25.7,5.630128158772904,-0.8626965771118694,0.5446294629477436,3.804467817765483,0.17755098141922546,0.7920704586063316,CI,-47.98727255576326,-0.24744099565858801
475,583,10.554030874785592,4.179494881201337,-2.5304572121341615,-0.41678901162824644,3.08726001253989,0.5235147360882082,0.22695638019451136,CI,-35.37877808234443,-0.6437453918227578
746,308,29.8474025974026,9.769743284196075,0.37655120495283156,0.6444620685161997,9.521591307179664,1.4987722187008394,0.6622940518806897,CI,-2.6062027765179785,-0.01783198336448999
747,54,52.31481481481482,10.034796321218469,-1.5228092419725747,0.8258931010154594,10.871992312278513,0.15883120611060217,0.79563000713289,CI,7.700483655737497,0.030263093882569425
749,13,49.69230769230769,8.54813583332237,-7.794376878359849,0.4146314072803776,4.8127508173802696,0.11903701147982368,0.8144447097694889,CI,-77.61434484520822,-0.3998133024891113
15,559,38.796064400715565,8.68978350607042,0.008552218384899403,0.7777771538222698,9.433197710811452,0.6932329989202214,0.7381282406186607,CR,7.880829253573266,0.03964891320360908
18,331,41.75226586102719,7.726289853550192,0.8411493727399149,0.8424501006702636,9.21648688886757,0.06951811153409285,0.7758147911079111,CR,16.168818480253687,0.06663530956235253
19,1051,41.956232159847765,8.559135010674746,-0.8144446663594143,0.7927233260897635,10.244623710949766,0.2907424019546727,0.7030504307369807,CR,16.452421756335646,0.08967289535278278
51,13,23.76923076923077,11.301622819343418,-10.124188103246828,-0.9759985940378022,4.8147149508374785,0.5507582663176934,0.6413703652717655,CR,-134.73088095023357,-1.6173689593095677
59,73,15.657534246575343,5.415943123514618,-2.178506909219995,-0.15467203686429531,4.69611328049571,0.7659176715734595,0.13186435639362404,CR,-15.32820441126421,-0.28653639325791935
63,985,16.23756345177665,4.504783186472138,0.06087179652196496,0.48267344839022763,4.529648316488879,0.7073638501548773,0.4769466941483439,CR,0.54894173409062,0.005726754241883736
65,2589,14.360757049053689,4.336716637404386,0.14342961025830306,0.2542376220897158,4.421429969951575,0.8710427857653393,0.2248176432675193,CR,1.915971374033015,0.02941997882219649
66,616,16.912337662337663,5.574317044411002,0.249479056692415,0.34325614589937736,5.693909770729158,1.0311381780244842,0.31477397867030765,CR,2.1003621612156613,0.02848216722906971
69,2416,12.230546357615895,3.33667645893072,0.15942727606474186,0.2556897966198868,3.3894306210387177,0.6570813554737918,0.23196807065868907,CR,1.5564313894063704,0.023721725961197704
93,2256,48.08244680851064,10.514300928283669,0.296176028203228,0.75846544204867306,11.92856673275145,0.5688833172350456,0.6891184128637629,CR,11.85612518379705,0.0693470291849102
96,151,44.34437086092715,8.947202930155818,-0.5753129087884956,0.7919323328587212,10.10447288030498,0.42746374831695105,0.7346266249594178,CR,11.453046228713644,0.05730570789930345
102,97,28.65979381443299,6.6553996206259045,-1.075862501409254,0.462378214022758,7.535258740849631,0.8064706962907333,0.31083228699203425,CR,11.67656148890939,0.15154592703072378
106,4530,16.79271523178808,4.85043825239232,-0.18036270586387596,0.454809666946972,4.978451501078747,0.8325818819635015,0.42565248351661034,CR,2.5713467060729394,0.029157183430361666
108,1367,43.319678127286025,9.237147337711418,-0.06516531229710147,0.5155725826557738,9.668347897627886,0.963042080120359,0.4692897056213806,CR,4.459919776182876,0.046282877034393155
113,171,31.380116959064328,7.66209390264348,-0.09812689507967225,0.5470636459646276,7.532059468617836,0.8254625677286603,0.5623068799860315,CR,-1.726412737013414,-0.015243234021403818
114,100,44.24,8.714299944316705,0.5107746392825514,0.6953450519632398,8.648040805754956,0.5785822861460121,0.699960323827409,CR,-0.7661751378145234,-0.0046152718641692125
118,19,27.210526315789473,5.642122081024439,-2.3233966462295346,0.23934945000243169,5.050142567675143,0.6161374931330247,0.3905929094957732,CR,-11.722035673575396,-0.1512434594933415
122,3817,42.438564317526854,9.623660592108676,0.13720546450438836,0.7174055990036066,9.959098978537774,0.8337846832681098,0.6973622813499951,CR,3.3681599826649027,0.020043317653611448
133,65,18.784615384615385,5.757351467561632,-2.267924190216567,-0.056683419095243215,4.873924853263154,0.733913642381142,0.24271899148175036,CR,-18.125569041283285,-0.29940241057699357
134,80,16.325,4.9866884331988475,-1.2565835410748645,0.4096051631867952,4.849822505540981,0.7585379963823897,0.4415686762861083,CR,-2.8220811689808305,-0.03196351309931311
140,35,16.4,4.623136485249615,-2.7614907717433583,0.1385666931787014,3.9118790624984268,0.6873636512092729,0.38323592470465806,CR,-18.181989048938668,-0.24466923152595665
143,171,18.56140350877193,5.167049290823765,-2.413030609806671,0.48726727874496745,4.627479068536551,0.7648772193367175,0.58876056780942,CR,-11.66013318041553,-0.10149328906445254
202,1540,44.29350649350649,9.886565345857598,0.4525164554849386,0.7099039065081023,10.128403384157275,0.8513428495037622,0.6955380830393582,CR,2.3877212343058702,0.014365823468744154
313,11,32,5.602600924152064,-0.3137064982413031,0.5595911884331566,4.740867051633216,0.3931349281288945,0.6846504790639342,CR,-18.176714578443693,-0.1250592906307776
322,16,16.1875,3.0244075409007785,0.9721698110122624,0.8749590169698768,2.376762476275169,0.23281603301585307,0.9227775956442998,CR,-27.249044491841293,-0.04781857867442307
746,2547,47.23871221044366,10.023671966058389,0.1653880890697123,0.7041804069601285,10.329706684004517,1.0905813904571269,0.6858412041217695,CR,2.9626660979640453,0.018339202838358992
748,13,44.76923076923077,9.498570305034631,3.3683891725558963,0.8206115485669441,14.893576883243409,-1.5079268783134236,0.558961988850009,CR,36.22371321880801,0.26164955971693504
749,23,42.26086956521739,8.895823283924097,-1.8334154800552427,0.7366889510116084,6.846064823022784,0.736474364358818,0.8440523613161859,CR,-29.940681455544127,-0.10736341030457752
755,71,11.098591549295774,5.354957478896905,-3.8555554982967695,-1.0272283728943146,3.294546028727724,0.5269689057360856,0.23267070019381653,CR,-62.54007174897062,-1.259899073088131
756,114,8.508771929824562,5.870685343377049,-4.296386127448026,-1.1943720405389269,3.7055804815808533,0.3064111229419862,0.12573084978969318,CR,-58.42822393301607,-1.32010289032862
757,252,11.746031746031745,4.49224884434796,-1.9795183895440016,0.10432141719420962,3.9842045576698766,0.6827001291374513,0.295456464785919,CR,-12.751460908302553,-0.1911350475917094
803,654,13.094801223241591,4.6379044228790045,-1.3732135944436203,0.2936555252061863,4.443944616058537,0.8741857311304823,0.35149961409795005,CR,-4.364586500911353,-0.057844088891763734
810,255,14.325490196078432,4.827966252155617,-1.3584541643930996,0.37695276761655394,4.625830993440944,0.7794279751280463,0.42803159025968684,CR,-4.369706956464352,-0.051078822643132904
814,2423,15.23648369789517,5.134193833373368,-0.22876437853606468,0.7114067861541166,6.594576125384751,0.39407221881575494,0.5238811619569173,CR,22.145203334447494,0.18752562419719931
829,16,15.0625,5.55670732869126,-4.17830532037636,-0.40774907608248934,3.556872426246862,0.5298268932870369,0.42319796742860527,CR,-56.224532757689666,-0.8309470435110946
843,124,12.580645161290322,4.394216756074229,-1.9195942152857417,0.3308541197833348,3.8537414866196316,0.49188496924446773,0.48533692144851426,CR,-14.024689287829831,-0.15448280166517947
846,98,10.571428571428571,4.553472749708482,-3.2679380044338875,-0.646631426312072,2.9548063131565785,0.525151987312896,0.30662376488617726,CR,-54.10393329111547,-0.9532551911982493
847,242,13.322314049586776,4.649857132428541,-0.7415804122406096,0.1871310125964053,4.769855029008612,0.8326351417665638,0.14463456753669257,CR,2.5157556330388537,0.04249644505971273
902,41,11.75609756097561,5.556971116697912,-1.626222261582929,-0.3389692260173529,3.660863274808652,0.5202295972917731,0.4188860044311642,CR,-51.79400866830698,-0.7578552304485171
990,10,13.7,7.471576154001446,-4.555240960662776,-1.9365833890080504,3.9758559740436126,0.6933809795393486,0.1684676103977758,CR,-87.92371259873731,-2.105050999405826
68,1886,31.86426299045599,6.14326207840272,0.3496478091708047,0.6555260540065999,6.259219292031631,0.5477912976261848,0.6423990793146186,CS,1.852582697917798,0.013126974691981319
110,931,57.474758324382385,10.379100356740548,-0.43699418880189267,0.6144639046028416,11.156276004759647,0.870445444756636,0.5545652217872648,CS,6.966264080303588,0.059898682815576865
125,39,55.743589743589745,13.195966756623617,-2.157593564401456,-0.12634218566330002,12.536874991399737,1.746446547811265,-0.016638413894763726,CS,-5.257225310741441,-0.1097037717685363
129,82,57.18292682926829,11.610443965730108,-4.5542527316263435,0.728155822978685,11.105182158547816,0.9354456588810411,0.7513011629446222,CS,-4.549784055486064,-0.02314533996593726
130,11,38.18181818181818,9.083587408217907,-1.8652096789944557,0.5429036359064681,9.174197847973058,1.109087471244383,0.5337389138080681,CS,0.9876660745350143,0.009164722098399913
131,16,68.0625,15.314955806343947,-10.206615224902118,0.055893094770850915,11.881679106350383,1.057948367841039,0.4317423169092516,CS,-28.895551455842522,-0.37584922213840066
132,40,59.025,12.035945733176808,1.417063036322995,0.6713420790580735,14.173337080006561,1.0537864200215488,0.544248723661649,CS,15.080367698619384,0.12709335539642452
313,411,40.209245742092456,8.60458403970521,0.44729851683729455,0.5928991792559826,8.873401641972004,0.9024658647655872,0.5670652004487188,CS,3.029476328393175,0.02583397880726379
314,42,51.904761904761905,8.10644281348962,0.6786490081663444,0.8494565952012464,9.871597038007828,0.10579576924544395,0.7767579893111538,CS,17.881141397100937,0.07269860589009258
316,533,50.84615384615385,9.119255154873663,0.07292799766609817,0.8587158267190644,10.797850056154733,0.31825812636658696,0.8019160148663842,CS,15.545640035298298,0.05679981185268024
317,480,59.61875,10.410553502320765,-0.45006744716470204,0.6675412824455386,11.127930726253027,0.8677645999584962,0.6201440694958783,CS,6.44663632062181,0.04739721294966026
318,1433,50.676901605024426,8.960632862279683,0.2827259938378534,0.827670558787819,10.276009568693585,0.4299300108925272,0.7733628435964883,CS,12.800462062834857,0.05430771519133071
331,87,28.60919540229885,6.664034480727929,-1.5469634286541263,0.6871241525142521,6.3494219787904544,0.6305149330107421,0.7159688645578279,CS,-4.954978626218301,-0.02884471204357586
356,28,23.5,2.6637744194938797,0.8091249383836777,0.8571679105516903,2.4879728835458685,0.06559048830726935,0.8753988109710515,CS,-7.066055145161315,-0.018230900419361262
367,49,21.428571428571427,3.0097826442886553,0.08036094512504849,0.8619773673111942,3.046082144645596,0.2020617554011987,0.8586280456578026,CS,1.1916783144127652,0.003349321653391635
373,66,51.59090909090909,9.672008317641415,-2.4917102283133072,0.5092071961896312,9.418501993432157,0.7701779808834338,0.5345976930469666,CS,-2.691577964160723,-0.02539049685733541
381,11,26.818181818181817,7.503255073902516,-3.1541142525599906,0.30231879955046026,5.351984201332908,0.5383229891263478,0.6450336007937973,CS,-40.19576276091838,-0.3427148012433371
391,54,26.61111111111111,5.238688466184562,0.7996046568757492,0.7561282022429942,5.179747778689116,0.4390109512674972,0.7615849536636272,CS,-1.13790651618104,-0.005456751420633066
402,490,55.279591836734696,10.45225748344217,-0.6677675829892976,0.7817987130409918,10.816805845790384,0.7794767072234133,0.7663126642112464,CS,3.3702034366280804,0.015486048829745358
403,538,59.64312267657993,11.228977037541338,-0.796277441264042,0.747980804173584,11.945467304220092,1.0639937264840784,0.7147934325295511,CS,5.998009524714304,0.03318737164403296
404,37,59.972972972972975,9.761976698545192,-2.356412499204649,0.6774341127686665,8.677874797902208,0.5972858823450803,0.7451001009528028,CS,-12.49271193570407,-0.06766598818413627
405,29,54.58620689655172,7.4979189805520585,-0.7260435491608901,0.8443589961625209,7.8238840001646714,0.6239815169684798,0.8305321412053766,CS,4.166281345758096,0.013826854957144308
407,907,53.84013230429989,10.01849084358538,-0.76184475175209,0.7381094290435894,10.832311807144176,0.6973079104669165,0.6938335796098052,CS,7.512901936796742,0.044275849433784265
408,668,41.127245508982035,7.2308053843286055,0.6073088008752326,0.8033089247557977,7.286353002081343,0.5530335573040251,0.800275324429309,CS,0.7623514498524913,0.0030336003264886946
409,552,44.56340579710145,7.611570335806079,-0.3623834665166225,0.7973210084854303,7.943230660944568,0.44018116991055556,0.7792734612859088,CS,4.175383282890208,0.018047547199521508
452,13,40.23076923076923,14.742758741884673,-7.6799569273298065,-1.1465620657620073,8.876688423757734,0.9805755756216884,0.22180598667904383,CS,-66.08399481981229,-1.368368052441051
461,18,36.333333333333336,9.637566100649344,-2.9961488007125343,0.5986826101298757,8.464322601517265,1.0254383864368637,0.6904451205362439,CS,-13.861044224871227,-0.09176251040636818
462,889,45.48931383577053,7.743972388465471,0.3354545022220818,0.8028485653377092,8.445630930250607,0.5166898160470254,0.765503401041727,CS,8.307947003366339,0.037345164295982225
471,167,25.688622754491018,5.268241192823705,0.1691899370331851,0.6983576207783408,5.437789971902714,0.5626986823947611,0.6786295676834001,CS,3.11797219008227,0.019728053094940745
491,460,22.536956521739132,3.4146609102445744,-0.031123563132099488,0.7922097878139908,3.741095716108659,0.2584999946556537,0.7505821333535194,CS,8.725646993165665,0.04162765446047134
500,68,23.323529411764707,7.0860742998075255,-3.378953437830611,-0.01292367199452027,5.042667093778222,0.6831831300489156,0.48703715068516185,CS,-40.522349939588786,-0.4999608226796821
501,10,21.9,7.962489641267351,4.715476208248685,-1.4116105472533231,4.155080750299497,0.41648039749567084,0.34329798244543797,CS,-91.63260884143868,-1.7549085296987612
521,155,38,9.598620574758419,1.181886006276709,0.7176500627660796,9.564076333668853,1.0727698524062228,0.7196786903788619,CS,-0.36118742557458244,-0.00202862761278233
531,182,46.05494505494506,9.632797984687631,-0.9896231566373338,0.8713315168265569,10.744159794400808,0.4016806429322546,0.8399291711048098,CS,10.34386895746236,0.03140234572174705
541,623,49.08507223113965,10.226673006026065,-0.16485727962270305,0.792609608950612,10.662178041733474,0.7572667597695659,0.774569978976581,CS,4.084578535480959,0.01803962997403108
543,10,48.2,6.412327721325516,-3.182195475749675,0.7510417364635524,6.2023296534345524,0.1809354471556958,0.7670810539484526,CS,-3.3857933973999077,-0.016039317484900173
544,458,50.342794759825324,10.175055487246302,-0.10365706417654653,0.7343691619422429,10.521208761223733,0.7858473661864981,0.7159883232230533,CS,3.2900523298538635,0.018380838719189607
546,18,43.77777777777778,11.05317035797222,-3.1958996280048653,0.654614736425003,12.335247847435088,0.8241856970856376,0.5698441471426144,CS,10.393609478462603,0.08477058928238856
552,383,48.83289817232376,9.265499224947925,0.12960878269366416,0.6614576789639635,9.485411269810122,0.838648411831172,0.6451966996662678,CS,2.3184239313072896,0.016260979297695655
571,18,53.888888888888886,6.743413379436335,-0.8313497986129398,0.7639626052878667,7.428749416163077,0.30233033041076696,0.7135474688279652,CS,9.225456376757364,0.05041513645990159
602,807,55.9368029739777,11.143442974771528,0.12456580242108467,0.6596300227098192,11.518050442396845,0.9918507818205707,0.6363610391218697,CS,3.252351337570314,0.023268983587949488
611,208,59.29326923076923,9.431076235751654,0.7875343055932656,0.8612931117578668,9.860535542066657,0.45399396399755576,0.8483730065584804,CS,4.3553344996613985,0.012920105199386467
621,400,73.175,11.807993640475612,0.6633010931401633,0.7790701126688448,12.84528545519319,0.6324862447511425,0.7385493236696713,CS,8.075272584138752,0.04052078899917355
641,361,36.257617728531855,7.485898299733068,-0.5787776475728617,0.46974026767786436,7.274782691243589,0.7544827614125601,0.4992270606484972,CS,-2.902019447860517,-0.029486792970632836
660,11,28,10.813725907904328,-1.954614828057285,-0.2940677546520061,7.905419129547751,0.7728009542101365,0.30839822157745,CS,-36.78877401308579,-0.6024659762294561
681,80,34.2375,7.822752141807453,-2.002823027463658,0.5366827353202994,7.094792232481456,0.7778319251116868,0.6189002120367495,CS,-10.260482414033815,-0.08221747671645008
682,257,35.750972762645915,7.339054863592922,-1.0499741377083724,0.55687188459568715,7.119400530856114,0.7668813450441664,0.5830001579473654,CS,-3.085292529684288,-0.026128273351678222
691,14,55.642857142857146,7.670361742914016,-0.39108522601512746,0.8280848568605759,5.225493555041732,0.2065130232778409,0.9202120928607213,CS,-46.78731610937293,-0.09212723600014538
693,387,37.09043927648579,6.7488152731710125,-0.6136336177836322,0.8353184439334637,6.927020122443983,0.5281022636567111,0.8265066717024216,CS,2.572604758221724,0.008811772231042014
701,288,28.944444444444443,4.856680745110483,-0.6391703524797422,0.8183993368672309,5.155535992503374,0.29095772801042674,0.7953621499446505,CS,5.796783260313843,0.023037186922580388
731,229,71.349344978165945,12.210311769646173,-1.112018958188079,0.7319800578593748,13.19451219811107,0.8058849368470998,0.6870317504170445,CS,7.459164944391011,0.04494830744233036
742,161,73.93167701863354,14.41372483260711,-0.8126013675263696,0.697752204480613,15.631406450767383,1.0814620953122203,0.6445268522222378,CS,7.78996836910023,0.053225352258375214
743,19,70.6842105263158,10.751966015574968,-0.2776741829192114,0.6205164572969198,11.135837743861854,0.7658517229807927,0.5929357439485679,CS,3.447174223587072,0.027580713348351993
746,13,49.92307692307692,7.616424194791691,-3.303718405796359,0.6219759366069101,6.98842096216218,0.30572608947933205,0.681744942739202,CS,-8.986339489703694,-0.05976900613229197
762,774,47.89922480620155,9.410438002901103,-0.2118664452776062,0.7211585647223024,9.766786146524817,0.8121713863708256,0.6996407641102242,CS,3.648571170471557,0.021517800612078197
766,24,18.375,8.105466234099023,-3.031295624939473,-1.4422319286441287,4.047880108843771,0.43360422233730994,0.3909033866195495,CS,-100.23978023435714,-1.8331353152636782
802,3201,56.46266791627616,9.343552958319574,-0.10724980884813762,0.7419042416736865,10.309152618637523,0.5732580077079706,0.6858025164883998,CS,9.366430938002393,0.056101725185286666
804,50,56.04,11.247122506488871,1.9114768273556173,0.690440828184604,10.728749983671118,1.0593008730887465,0.7183180136469725,CS,-4.83162086549414,-0.027877185462368503
806,458,60.81659388646288,9.096856890418653,0.7882710627495598,0.7664375486168855,10.328673782499338,0.3815694909141719,0.6989009247093914,CS,11.926186440004008,0.06753662390749415
809,12,53.75,12.074490416068146,0.2972312933110934,0.029257968820830316,11.176248602317095,1.2177081998527377,0.16831605279537365,CS,-8.037060070092076,-0.13905808397454333
812,67,55.6865671641791,9.410844753242431,0.9373464046482486,0.7078451089914362,10.033234726953022,0.6342535585669737,0.6679236947014436,CS,6.203283294455566,0.03992141428999252
813,12,64.25,10.834825976242447,0.44408853207938453,0.7463705365755058,8.596142589090308,0.8874105026192467,0.8403521611480098,CS,-26.042883350880405,-0.09398162457250403
817,311,45.19614147909968,7.5870613113424925,0.09841498864631451,0.7881015470132781,8.00259830815019,0.5059762615804543,0.764254921669766,CS,5.192525987272125,0.023846625343512007
823,200,52.965,9.307828937143995,1.5650417102717504,0.6718765259363688,10.275168763781213,0.6595873097447879,0.6001303502774022,CS,9.41434490153563,0.07174617565896657
824,239,37.25941422594142,7.213792097442735,0.30998500697835196,0.5990294055184067,7.267733685557525,0.7861402537364892,0.5930104195439323,CS,0.7422064490610429,0.006018985974474367
826,357,47.13725490196079,10.47840747671937,-0.23871479048130706,0.559777443236878,10.530924967198828,1.1209939423080089,0.55535361817686,CS,0.49869779381238194,0.004423825060017927
830,193,61.487046632124354,11.697376831035347,-1.3436247729727,0.6999856935280908,11.878730851261789,1.0165991317014602,0.6906108441903545,CS,1.5267120915293553,0.009374849337736357
832,45,78.24444444444444,10.769761441645016,-0.5746017857986498,0.6224441691165064,11.617220501089667,0.5339633198718853,0.5606875815453138,CS,7.294852149575376,0.06175658757119251
833,610,60.493442622950816,11.81824700393089,-0.016898047329698757,0.6796495089510957,12.241983622687735,0.9560164810028895,0.6562657109074012,CS,3.46133953301118,0.023383798043694504
834,99,49.90909090909091,8.965718884896003,0.3641356206703324,0.6627694684916938,8.838589489450206,0.7699894980634115,0.6722651850160706,CS,-1.4383448354235646,-0.009495716524376752
835,1797,47.31441291040623,7.895399445213815,0.10365934677738639,0.5975149458603939,8.409548332434305,0.6578090272676994,0.5433884568731175,CS,6.113870411297812,0.054126488987276344
837,2057,58.015556635877495,9.734447598485614,0.2926772268648984,0.7048959192469852,10.551867365427823,0.5970859703426371,0.653254176310152,CS,7.746683488653446,0.05164174293683321
901,203,56.86206896551724,10.79341601223545,-0.7978014639591696,0.5846972104676125,11.308960825540302,1.0193387160314111,0.5440760415580462,CS,4.558728438960883,0.04062116890956624
922,143,46.18881118881119,11.914568321511997,0.34482947539685943,0.5540054961117338,12.008065480533071,1.3584872387672917,0.5469783288647045,CS,0.7786196633641616,0.007027167247029231
931,542,40.17343173431734,9.001741471663207,0.07599886474759883,0.7503577203242305,9.60577373496134,0.7233557485991478,0.7157308223895573,CS,6.288220813485199,0.03462689793467322
951,231,52.54112554112554,10.96897266535651,0.25411054487144746,0.6942315851660731,10.968642457920124,0.9540732137369063,0.6942499944533832,CS,-0.0030104676823320005,-1.840928731011715e-5
971,252,32.285714285714285,6.050001950642919,-0.16136717863616903,0.8299986528893755,6.026459866411504,0.4709208499189792,0.8313191150339636,CS,-0.39064533330133955,-0.0013204621445881415
972,1428,39.523109243697476,7.495606766710502,0.11738867976338728,0.7262941120341511,7.559023170853496,0.6032432356218607,0.7216431558489167,CS,0.8389497255084281,0.004650956185234367
974,28,39.82142857142857,13.253575219797272,-5.575084431398721,0.48206111230635773,11.70531778159239,0.7846815817495811,0.5960023465835196,CS,-13.226957756240063,-0.11394123427716185
975,462,44.010822510822514,8.410417964151689,-0.9497261199535293,0.7720782910798296,8.610601651547011,0.6406523812814505,0.761099240360434,CS,2.3248513343937622,0.010979050719395644
6918,11,23.363636363636363,7.5818547479583795,-1.0737434160668342,-0.6358483282492529,4.53680164950463,0.40573134280120615,0.41427778126982606,CS,-67.11893826758408,-1.0501261095190788
11,2050,54.90195121951219,12.374652777168613,-0.743164143188699,0.8712903588625182,21.168610554478104,-1.5124189662118714,0.6233571372980155,EC,41.54244207326671,0.2479332215645027
15,13,40.69230769230769,9.111413805262638,-1.6593143457850823,0.745869826860356,9.030703307993722,0.9337387824924099,0.7503521450142283,EC,-0.893734347328995,-0.0044823181538723444
17,2165,54.840184757505774,12.431866077599217,0.4016219969857005,0.8625494976387992,17.939041606656346,-0.5321487774735234,0.7137983325622239,EC,30.69938545108046,0.14875116507657526
19,2558,43.637607505863954,11.958958310663462,-0.5011100657849619,0.7180895042923383,15.933654807164695,0.38446594143976653,0.4995561577569976,EC,24.945290610375086,0.21853334653534073
22,212,77.43396226415095,14.368427051885122,0.9553461884660838,0.8711788759637388,19.787403023559474,-0.9941746704234615,0.7556871959122042,EC,27.38598877893353,0.11549168005153454
42,113,57.47787610619469,15.83191604363583,-1.3197330485420506,0.7696426625737454,16.47346598118143,0.9339478051658188,0.7505950546933812,EC,3.8944441824111475,0.019047607880364192
64,128,24.3984375,7.540066942639977,-2.0782600473180897,0.36823193166556245,7.095057016473889,0.6418356152537308,0.4406043977791647,EC,-6.272112051148112,-0.07237246611360226
72,170,38.89411764705882,8.45087321549427,-0.2783756279297659,0.7434187892784754,10.572927161744653,0.3838536221609324,0.598382934797928,EC,20.07063809092033,0.14503585448054734
73,1258,76.3489666136725,13.558471556201276,0.2517022667861761,0.8235915598581516,17.869448111717364,0.2922350052470147,0.6935778393044629,EC,24.124844419169793,0.13001372055368865
81,27,29.37037037037037,7.779010477646292,-3.927115145789279,0.8070170176986738,4.8680954345053165,0.08184728579863768,0.9244232055066269,EC,-59.79576781729168,-0.11740618780795309
93,1157,65.47623163353501,13.771568662279652,-0.932345573187972,0.8518598373865871,19.937663539052675,-0.5107421657513227,0.6895050657838897,EC,30.926867958701653,0.1623547716026974
101,210,27.876190476190477,9.535307077413995,-1.982072959817787,0.45859427747308945,9.936894319552724,1.2745545786517378,0.41203047539921545,EC,4.041375798357144,0.046563802073874005
108,2954,50.26066350710901,13.018395366388386,-0.4840275466832375,0.6230834922342944,15.805308012719724,1.260891343837916,0.4444333439286471,EC,17.632763904939395,0.1786501483056473
119,133,55.34586466165413,12.800970653459089,-5.381602179086258,0.8762505318098486,18.025596259958142,-1.0704303416237078,0.7546213254445191,EC,28.984481462646414,0.12162920636532948
122,3230,63.48885448916408,13.758101591874517,-0.3598891106228227,0.844461849377124,15.083533560268176,0.6430660742921503,0.81304973090813,EC,8.787277616996883,0.031412118468993944
202,9535,67.82642894598847,14.732356877801172,0.13062990240414193,0.808890996997753,16.940247799609896,0.5415118863066208,0.7473168960471515,EC,13.033403926119476,0.06157410095060156
231,24,12.958333333333334,3.760661984010422,-1.9851666644537693,0.6865789985226742,2.1618230489645067,0.4047165418594881,0.8964286159232159,EC,-73.95790029215131,-0.20984961740054164
242,746,61.08176943699732,11.512725576252759,0.7370656562502742,0.8945701480063252,17.650918429778827,-0.7357948026829222,0.7521768303265709,EC,34.77548705437523,0.14239331767975427
263,1105,74.64886877828054,13.730274859614559,-0.4045253776841905,0.8954634953172952,17.232351948279636,-0.26650348898651255,0.8353360139780718,EC,20.322687809395056,0.06012748133922341
264,1055,51.250236966824644,11.883891762108503,-0.625195885352469,0.8435481965478923,14.25946088596161,0.2398618538902971,0.7747476082849161,EC,16.65959984638583,0.06880058826297619
312,72,43.69444444444444,12.734354586368294,2.884431730737165,0.5572534352318463,12.745244165846492,1.5468754685846444,0.5564958961964741,EC,0.08544033630503876,7.575390353722344e-4
321,83,24.50602409638554,8.484094577979763,-0.8173822910135686,0.2603051134343133,8.313821805983732,1.5784651244241505,0.2896979997819845,EC,-2.048068577479968,-0.029392886347671232
351,66,40.89393939393939,9.734637643336706,-3.557397125848414,0.584930826164747,9.888805889696108,0.5645379697821686,0.5716797529813031,EC,1.5590178235780927,0.013251073183443873
352,22,40.18181818181818,7.650389045748508,-0.5190715370846088,0.6855823673100533,8.406386538974523,0.3879230676838151,0.6203717149813133,EC,8.993132658378066,0.06521065232874002
375,46,53.67391304347826,11.675759421411893,2.785544158597943,0.6544612677700119,11.665628118783307,1.1927454020905799,0.6550606700871187,EC,-0.08684746783821866,-5.994023171067564e-4
431,10,16.4,4.488713281412918,-2.0789469866790755,0.4115494473500958,2.4290886748542713,0.36933022552830863,0.8276731369653832,EC,-84.79001313866031,-0.41612368961528745
492,13,22.53846153846154,7.540724874713881,-0.5628508257181549,-0.4291742781834842,4.224015863193334,0.44911157511223365,0.5515540761281961,EC,-78.52027830722047,-0.9807283543116803
603,13,50.15384615384615,7.9656976375063255,-0.5634752210395194,0.6975903760288387,7.828561751925776,0.6101486137316123,0.7079131960370032,EC,-1.7517379299820246,-0.010322820008164535
746,79,52.936708860759495,12.767051040799684,0.16656917879974975,0.7602114360542764,12.2499529839954,1.719020662768187,0.7792421675430385,EC,-4.221224828208523,-0.01903073148876211
747,86,80.74418604651163,16.626695279273783,-2.322125938505092,0.7231550300879975,16.354571550790993,1.6737196930933322,0.73214293580616,EC,-1.6639000761204776,-0.008987905718162437
763,19,17.68421052631579,6.270251232058811,1.7664590289126658,0.4732372982763602,5.784079496909487,0.5861102918274996,0.5517568734712253,EC,-8.405343242759585,-0.07851957519486508
768,37,26.72972972972973,8.250912887729207,-0.33758302522785383,0.6900728795006933,8.225999954127083,1.2738650401864868,0.6919416513889993,EC,-0.30285599004440766,-0.0018687718883060311
