variable,Estimate,Est.Error,Q2.5,Q97.5
"r_SPCD[818,Intercept]",-0.149580015545,0.07972776974862554,-0.30685317500000003,0.0024568272499998853
"r_SPCD[920,Intercept]",-0.3419818237405,0.14767513106979444,-0.635566575,-0.052817555000000176
"r_SPCD[981,Intercept]",0.0900227203374,0.0849610485160184,-0.076698665,0.25423362499999996
"r_SPCD[999,Intercept]",-0.0085190718032125,0.19615218216015298,-0.3890861,0.380776925
"r_SPCD[11,ln_qmd_centered]",-0.042625342974,0.03266096146074025,-0.107481825,0.019277909999999995
"r_SPCD[15,ln_qmd_centered]",-0.0127221979638125,0.032127396387220744,-0.0778998025,0.04886852749999989
"r_SPCD[17,ln_qmd_centered]",-0.03096636742885125,0.027072312872699077,-0.08522644,0.021280484999999957
"r_SPCD[19,ln_qmd_centered]",-0.02632725973858175,0.04544232339914221,-0.11865624999999999,0.06209236249999995
"r_SPCD[20,ln_qmd_centered]",-0.014852244097625,0.08442774533593957,-0.187858425,0.1506461499999997
"r_SPCD[21,ln_qmd_centered]",-0.03500942227879625,0.05356982352555404,-0.14464012499999998,0.06585141999999994
"r_SPCD[22,ln_qmd_centered]",-0.01557603128445,0.05182893082772624,-0.1193153,0.0838762025
"r_SPCD[41,ln_qmd_centered]",0.0074237873913425,0.07892700224548274,-0.147712725,0.16857124999999987
"r_SPCD[42,ln_qmd_centered]",0.01735003061776625,0.06405894049506397,-0.10723745,0.14404007500000002
"r_SPCD[64,ln_qmd_centered]",0.03557507159860875,0.04172003165125429,-0.044974602499999995,0.11928867499999993
"r_SPCD[72,ln_qmd_centered]",-0.00940623958618125,0.08240766040443531,-0.17884875,0.15086332499999996
"r_SPCD[73,ln_qmd_centered]",-0.11517690485875,0.04517033409117958,-0.20766432499999998,-0.031604130000000015
"r_SPCD[81,ln_qmd_centered]",0.07803243598145,0.06622757756394099,-0.04213359999999999,0.2189704499999999
"r_SPCD[93,ln_qmd_centered]",-0.0048995105332,0.04184375679249645,-0.08662917999999999,0.07429616749999998
"r_SPCD[98,ln_qmd_centered]",0.06144462444961375,0.051869043200670616,-0.03649844249999999,0.16578110000000001
"r_SPCD[101,ln_qmd_centered]",0.02313941255320625,0.0704148949718438,-0.11251040000000001,0.16662909999999997
"r_SPCD[103,ln_qmd_centered]",-0.039771299307215,0.07825645439686306,-0.21118045,0.1071102249999999
"r_SPCD[108,ln_qmd_centered]",-0.0578211764430875,0.03147464644795437,-0.12114910000000001,0.0029073584999999894
"r_SPCD[116,ln_qmd_centered]",-0.02352325367583625,0.07885132077176948,-0.18815727499999998,0.1248023999999999
"r_SPCD[117,ln_qmd_centered]",-0.003344921575815,0.07747880480107408,-0.16242322499999998,0.1517779749999999
"r_SPCD[119,ln_qmd_centered]",0.163515449452525,0.09216455448232043,0.009763386000000004,0.36819132499999985
"r_SPCD[122,ln_qmd_centered]",-0.1252866822,0.024404059791516435,-0.17624717499999998,-0.08093030500000001
"r_SPCD[202,ln_qmd_centered]",0.0183666643284125,0.02097888303335592,-0.024653892499999996,0.057388197499999995
"r_SPCD[211,ln_qmd_centered]",-0.086653846552925,0.08442737415760476,-0.276449125,0.05740928499999998
"r_SPCD[231,ln_qmd_centered]",0.04088568236561875,0.09441100676372327,-0.13538564999999997,0.24177355
"r_SPCD[242,ln_qmd_centered]",0.02221888163272625,0.030374788580205352,-0.038457995,0.0809327275
"r_SPCD[263,ln_qmd_centered]",-0.0708324856926225,0.02657347190012567,-0.12579344999999997,-0.021175982500000128
"r_SPCD[264,ln_qmd_centered]",-0.01140364008825125,0.038016540461473125,-0.08585816499999999,0.0626471624999999
"r_SPCD[312,ln_qmd_centered]",-0.0101732531154775,0.045884038193731345,-0.10292454999999999,0.07796179749999997
"r_SPCD[351,ln_qmd_centered]",0.02313539370692875,0.03484577064962337,-0.047311795000000004,0.09102732999999999
"r_SPCD[361,ln_qmd_centered]",0.04202163386773375,0.0700822514248794,-0.08587513499999999,0.19030449999999988
"r_SPCD[374,ln_qmd_centered]",0.0335195728644125,0.08766598826945442,-0.134822375,0.2204573249999999
"r_SPCD[375,ln_qmd_centered]",-0.034621668627585,0.07574244386784565,-0.191986175,0.10856167499999995
"r_SPCD[431,ln_qmd_centered]",0.001136580776425,0.07958063852887963,-0.15637922499999998,0.1627753749999998
"r_SPCD[475,ln_qmd_centered]",0.006981401261075,0.07618681803241455,-0.14481395,0.15787094999999993
"r_SPCD[542,ln_qmd_centered]",-0.0669618629874875,0.08206336237282104,-0.251801875,0.07757134999999993
"r_SPCD[603,ln_qmd_centered]",-1.0892416989750003e-4,0.0837083713858114,-0.17186567500000002,0.16556117499999992
"r_SPCD[631,ln_qmd_centered]",-0.0164386052445625,0.053815040675047346,-0.12301195,0.08503567999999996
"r_SPCD[746,ln_qmd_centered]",0.06384039823562375,0.07600705456915137,-0.0749886375,0.22548722499999993
"r_SPCD[747,ln_qmd_centered]",0.0547220228034825,0.06237608264633377,-0.05950171,0.1842271
"r_SPCD[763,ln_qmd_centered]",-1.884804243875001e-4,0.0803538406547159,-0.16208204999999998,0.1609565499999998
"r_SPCD[768,ln_qmd_centered]",0.050610706669675,0.07984056315123134,-0.098695365,0.2174850999999999
"r_SPCD[805,ln_qmd_centered]",0.05038297663014375,0.07748472194222387,-0.09287567249999999,0.21660619999999994
"r_SPCD[815,ln_qmd_centered]",0.00804628067838375,0.05424818803876553,-0.100338075,0.11331057499999998
"r_SPCD[818,ln_qmd_centered]",0.0499404696446625,0.07889847796301591,-0.0945265525,0.2227515
"r_SPCD[920,ln_qmd_centered]",-0.04879171395926,0.08146478477116915,-0.229301875,0.09416408249999998
"r_SPCD[981,ln_qmd_centered]",0.0494546378058375,0.07151838437061642,-0.08442731249999999,0.19741142499999992
"r_SPCD[999,ln_qmd_centered]",0.0017077601073625,0.08101751109751822,-0.16369295,0.1642641499999998
lprior,-0.21090362216048,0.14039634582169844,-0.5254603,0.025442744999999895
lp__,1293.7982825,10.213754823699439,1272.3584999999998,1312.7105
