SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
351,702,-1.5750466487119823,-1.5754742637930712,-1.575174933236309,1.5750466487119823,1.5754742637930712,1.575174933236309,-0.02982506676369101
361,109,-1.4575175668520766,-1.5565880236322662,-1.4872387038861334,1.4575175668520766,1.5565880236322662,1.4872387038861334,-0.11776129611386654
374,NA,NA,-1.5650900846355875,NA,NA,1.5650900846355875,NA,NA
375,NA,NA,-1.633231326127585,NA,NA,1.633231326127585,NA,NA
431,NA,NA,-1.597473076723575,NA,NA,1.597473076723575,NA,NA
475,34,-1.2859372995185465,-1.591628256238925,-1.4876933309539964,1.2859372995185465,1.591628256238925,1.4876933309539964,-0.11730666904600362
542,NA,NA,-1.6655715204874875,NA,NA,1.6655715204874875,NA,NA
603,NA,NA,-1.5987185816698974,NA,NA,1.5987185816698974,NA,NA
631,132,-1.6439634762192503,-1.6150482627445624,-1.635288912176844,1.6439634762192503,1.6150482627445624,1.635288912176844,0.03028891217684393
746,31,-1.4473210196417776,-1.5347692592643762,-1.5076603049813706,1.4473210196417776,1.5347692592643762,1.5076603049813706,-0.09733969501862938
747,47,-1.408311015199249,-1.5438876346965174,-1.480166623532801,1.408311015199249,1.5438876346965174,1.480166623532801,-0.12483337646719894
763,NA,NA,-1.5987981379243874,NA,NA,1.5987981379243874,NA,NA
768,NA,NA,-1.547998950830325,NA,NA,1.547998950830325,NA,NA
805,47,-0.9493903859975534,-1.5482266808698562,-1.266773622279874,0.9493903859975534,1.5482266808698562,1.266773622279874,-0.338226377720126
815,175,-1.3514765545906453,-1.5905633768216163,-1.4232026012599366,1.3514765545906453,1.5905633768216163,1.4232026012599366,-0.1817973987400634
818,32,-1.1675422385340803,-1.5486691878553374,-1.426708564072535,1.1675422385340803,1.5486691878553374,1.426708564072535,-0.178291435927465
920,NA,NA,-1.64740137145926,NA,NA,1.64740137145926,NA,NA
981,NA,NA,-1.5491550196941624,NA,NA,1.5491550196941624,NA,NA
999,NA,NA,-1.5969018973926374,NA,NA,1.5969018973926374,NA,NA
