year,tpa,ba,qmd,sdi,top_ht,n_trees,scenario,variant
8,99,64.0128258849856,10.888102683839511,113.48631345118946,6.074722997980618,99,Calibrated (period-level bug),KT
9,87,62.39964599504988,11.467473415020546,108.38395096987742,6.124018521704979,87,Calibrated (period-level bug),KT
10,81,64.20808520636201,12.055595154779278,109.3434595657033,6.173091088347432,81,Calibrated (period-level bug),KT
11,75,64.73888151811992,12.580220973382215,108.4079011162125,6.221762984743955,75,Calibrated (period-level bug),KT
12,70,65.9372497185069,13.14173482189253,108.52645645192057,6.270069564402252,70,Calibrated (period-level bug),KT
13,69,70.43776097920328,13.680895677873295,114.10716446345266,6.317961780128036,69,Calibrated (period-level bug),KT
14,58,65.963300093375,14.44020956597437,104.60283489432226,6.365279812727092,58,Calibrated (period-level bug),KT
15,52,64.99221531095667,15.137888560264114,101.15984522975026,6.412396504056228,52,Calibrated (period-level bug),KT
16,49,64.04289789426733,15.480099682490389,98.80591708830063,6.386869931955576,49,Calibrated (period-level bug),KT
17,43,62.23397563442046,16.289803679025535,94.1008172777809,6.433812898881233,43,Calibrated (period-level bug),KT
18,41,63.362960860829965,16.833022677775134,94.5744971597469,6.4804191278761945,41,Calibrated (period-level bug),KT
19,37,60.810929128258024,17.359062341892056,89.66880374169992,6.523890678276399,37,Calibrated (period-level bug),KT
20,31,56.94715874455984,18.35234178978289,82.14602129220881,6.569708622025855,31,Calibrated (period-level bug),KT
21,25,51.140588440467894,19.366411762899055,72.21940612429287,6.615237681672965,25,Calibrated (period-level bug),KT
22,24,47.8471175770429,19.11870950676597,67.91289652571155,6.456887753172708,24,Calibrated (period-level bug),KT
23,20,40.720242325003994,19.320861371989444,57.55757700293255,6.464729602664554,20,Calibrated (period-level bug),KT
24,19,41.79771400885775,20.0833321034969,58.18419253796241,6.512408128897217,19,Calibrated (period-level bug),KT
25,19,43.84148685588012,20.568477320180296,60.456505304123084,6.559558953352927,19,Calibrated (period-level bug),KT
26,17,39.91720752172398,20.748749171394397,54.85559801557823,6.537129594356094,17,Calibrated (period-level bug),KT
27,15,36.25625806631748,21.05145730195235,49.54035732798248,6.5840939923508115,15,Calibrated (period-level bug),KT
28,14,34.43560164890874,21.236166667678496,46.89053809619581,6.577738978993876,14,Calibrated (period-level bug),KT
29,13,32.24674234180639,21.325909062669442,43.83691414382379,6.54311456830194,13,Calibrated (period-level bug),KT
30,12,32.080535200072696,22.139432521995932,42.970801492209006,6.590207232220075,12,Calibrated (period-level bug),KT
31,12,33.486509580260446,22.619376175148723,44.47568507104998,6.636812219217053,12,Calibrated (period-level bug),KT
32,9,26.912752570814447,23.414997187557848,35.259857752981624,6.657483850309016,9,Calibrated (period-level bug),KT
33,9,28.00536480844309,23.885573198512688,36.4040964451346,6.703530985357165,9,Calibrated (period-level bug),KT
34,9,29.104515523634955,24.349790995423497,37.546319042328044,6.749019211192446,9,Calibrated (period-level bug),KT
35,9,30.209270820955023,24.807624062567218,38.68581141497781,6.793945029445347,9,Calibrated (period-level bug),KT
36,8,27.851304826884277,25.264696479576454,35.409932074574776,6.816298111526507,8,Calibrated (period-level bug),KT
37,6,20.57774045089681,25.076072842474293,26.239936780809902,6.63366452101555,6,Calibrated (period-level bug),KT
38,5,16.745104423687607,24.779653731019174,21.4532381458549,6.524368891458404,5,Calibrated (period-level bug),KT
39,5,17.391845174044242,25.253648625640817,22.115677007505088,6.57221104016316,5,Calibrated (period-level bug),KT
40,4,15.220221774710948,26.412943356529624,19.01410795474674,6.690506759736502,4,Calibrated (period-level bug),KT
41,4,15.7499247048048,26.86863172153199,19.54335406342474,6.736949758041388,4,Calibrated (period-level bug),KT
42,4,16.28087832243338,27.31776879090186,20.070332963056977,6.78284792761132,4,Calibrated (period-level bug),KT
43,3,12.728514417437786,27.89102901107532,15.56294695752359,6.838367498608939,3,Calibrated (period-level bug),KT
44,2,7.849407828590521,26.825001480117308,9.746222050630973,6.733572326314794,2,Calibrated (period-level bug),KT
45,2,8.1207405014529,27.284696289435306,10.015674215310101,6.780530078481293,2,Calibrated (period-level bug),KT
46,2,8.392752838735866,27.737896564981448,10.284022122857046,6.826946735789014,2,Calibrated (period-level bug),KT
47,1,5.055210957553602,30.444296801396952,5.970724675766336,7.113420212123558,1,Calibrated (period-level bug),KT
48,1,5.194086138863899,30.859641692504624,6.102002217661398,7.156421725766631,1,Calibrated (period-level bug),KT
49,1,5.332719187474952,31.26876027069821,6.232361181981662,7.198869950263955,1,Calibrated (period-level bug),KT
50,1,5.471057218147885,31.671740745312185,6.361777176076906,7.240768269298673,1,Calibrated (period-level bug),KT
0,200,60.14999723724917,7.425729302276445,124.04128957650833,7.302303124904277,200,Calibrated (annualized),LS
1,198,60.43635450169945,7.480882616434395,124.26805438573868,7.310297529196365,198,Calibrated (annualized),LS
2,198,60.98350534666055,7.5146698026502055,125.1700954550876,7.31829319850579,198,Calibrated (annualized),LS
3,198,61.5333269133161,7.5484695689150625,126.07493081437629,7.326291731298815,198,Calibrated (annualized),LS
4,198,62.08581197247165,7.582281305557905,126.9825424642073,7.334293110833317,198,Calibrated (annualized),LS
5,197,62.53875043781632,7.62917877822992,127.59776941850058,7.342297320370971,197,Calibrated (annualized),LS
6,194,62.550869168532145,7.688685818806724,127.23141996691378,7.350303702950832,194,Calibrated (annualized),LS
7,193,62.95423492041616,7.733393802483445,127.7589580710301,7.3583094636735416,193,Calibrated (annualized),LS
8,191,63.36415722428902,7.799045484735026,128.16218401392717,7.366317021281486,191,Calibrated (annualized),LS
9,189,63.45813385377892,7.846013508004758,128.0482159033985,7.374326383731208,189,Calibrated (annualized),LS
10,187,63.836403243677125,7.911333761449812,128.3903509445633,7.382335537906791,187,Calibrated (annualized),LS
11,187,64.38765334643792,7.945418929131262,129.27932374606968,7.39034623330105,187,Calibrated (annualized),LS
12,185,64.40866852259434,7.989555203695353,129.03885606779713,7.39835952147931,185,Calibrated (annualized),LS
13,185,64.95977313573867,8.023663207402121,129.92415391933713,7.40637204477519,185,Calibrated (annualized),LS
14,183,65.20044632766908,8.08232006613768,130.03086203782703,7.41438709520134,183,Calibrated (annualized),LS
15,183,65.75263697830309,8.11647299180305,130.91387651247854,7.422402692852852,183,Calibrated (annualized),LS
16,182,66.02295502113387,8.155453024998335,131.20354617199763,7.430420759526264,182,Calibrated (annualized),LS
17,182,66.5773030818529,8.189619243202516,132.08686838792607,7.438439493871203,182,Calibrated (annualized),LS
18,181,66.94584313936278,8.234909405204002,132.5290211021727,7.446460646042516,181,Calibrated (annualized),LS
19,181,67.5028695112095,8.269097931805105,133.4132248809214,7.4544830170725955,181,Calibrated (annualized),LS
20,180,67.87368094058755,8.314779834501616,133.85449670358918,7.46250775802181,180,Calibrated (annualized),LS
21,180,68.43333978960486,8.348989610649815,134.7395050553477,7.470533666947371,180,Calibrated (annualized),LS
22,179,68.89342350475805,8.40037498820357,135.31701264010366,7.47856189782483,179,Calibrated (annualized),LS
23,176,69.1557320001921,8.487778992869496,135.27798899780007,7.4865917926207555,176,Calibrated (annualized),LS
24,176,69.71685767782228,8.52214410265552,136.15813991133024,7.494622076376022,176,Calibrated (annualized),LS
25,176,70.28027854674208,8.556510911402386,137.0404843669704,7.502654595271491,176,Calibrated (annualized),LS
26,176,70.84598692699295,8.590878933079601,137.9250067440488,7.5106893314937055,176,Calibrated (annualized),LS
27,176,71.41397507659546,8.625247685657149,138.81169142215907,7.518726267227816,176,Calibrated (annualized),LS
28,176,71.98423519244652,8.659616691080581,139.7005227820542,7.526765384657011,176,Calibrated (annualized),LS
29,176,72.55675941121353,8.693985475246302,140.5914852065326,7.5348066659618995,176,Calibrated (annualized),LS
30,175,73.01459526296009,8.74625473627107,141.1440434006768,7.542850093319954,175,Calibrated (annualized),LS
31,175,73.5900511913715,8.78065338009332,142.03605993528214,7.550894912759211,175,Calibrated (annualized),LS
32,174,74.02867263377986,8.832052915957592,142.5536089064859,7.558941833033393,174,Calibrated (annualized),LS
33,173,74.46934536239132,8.883866462696435,143.07124230598865,7.5669899604935145,173,Calibrated (annualized),LS
34,171,74.66821742030051,8.947591367956175,143.04888205381502,7.575039276454642,171,Calibrated (annualized),LS
35,170,74.97192033016675,8.992100707945164,143.34946837812194,7.583088226406794,170,Calibrated (annualized),LS
36,169,75.4549531196341,9.04767162265959,143.92237481548077,7.591137440059654,169,Calibrated (annualized),LS
37,168,75.78412157387105,9.094331379689367,144.2568270545799,7.599188016060327,168,Calibrated (annualized),LS
38,168,76.36094412554701,9.128876025352206,145.1373078061687,7.607238953651676,168,Calibrated (annualized),LS
39,165,76.19874627560799,9.201703732395108,144.37516025444253,7.61529178228681,165,Calibrated (annualized),LS
40,165,76.77256723627572,9.236285844125025,145.2470147057923,7.623341814176949,165,Calibrated (annualized),LS
41,165,77.34845840259757,9.270863023668705,146.12072156821753,7.631393657675575,165,Calibrated (annualized),LS
42,165,77.92641189791574,9.305434855719197,146.9962665515579,7.639447294459531,165,Calibrated (annualized),LS
43,164,78.30460198554111,9.356383718993074,147.39142831449706,7.647502706202374,164,Calibrated (annualized),LS
44,163,78.57903330814298,9.401471720606548,147.62738742813715,7.6555586023300375,163,Calibrated (annualized),LS
45,159,78.46969155557315,9.512369592375029,146.74067532411112,7.663614298191932,159,Calibrated (annualized),LS
46,158,78.87970271500741,9.567322077944272,147.17216207980954,7.671667345145715,158,Calibrated (annualized),LS
47,157,79.32109660178558,9.624558885490087,147.6474296750098,7.679720988156083,157,Calibrated (annualized),LS
48,155,79.58161534968389,9.702347636221807,147.6620904908663,7.687775394539051,155,Calibrated (annualized),LS
49,152,79.33711767926823,9.78256451335723,146.7304348328042,7.695829393816488,152,Calibrated (annualized),LS
50,151,79.70855427429285,9.83785229456475,147.08958587470906,7.70387977456447,151,Calibrated (annualized),LS
0,200,60.14999723724917,7.425729302276445,124.04128957650833,7.302303124904277,200,Default FVS-like,LS
1,197,59.88618975268144,7.465631220872276,123.23611878478073,7.310262434819118,197,Default FVS-like,LS
2,195,59.81059684923808,7.499081401106905,122.86340871692268,7.318217549554726,195,Default FVS-like,LS
3,194,59.93945729348407,7.526478816059897,122.9508792774498,7.326170316897302,194,Default FVS-like,LS
4,193,60.196303785681145,7.562102566086428,123.24764324099388,7.334122791474624,193,Default FVS-like,LS
5,188,59.677367208214584,7.628905025563907,121.7614169934947,7.342076261169934,188,Default FVS-like,LS
6,181,58.04674027068587,7.6680676549090885,118.19510807989649,7.350022808299293,181,Default FVS-like,LS
7,177,56.984503338721844,7.682950867840893,115.94333708248972,7.357950321616144,177,Default FVS-like,LS
8,172,56.15284718609264,7.7367394747774645,113.93679354481219,7.365864176347776,172,Default FVS-like,LS
9,167,55.077214023760924,7.776139658808749,111.53027535301038,7.3737665285182805,167,Default FVS-like,LS
10,164,54.770435218623476,7.825056415439815,110.63467110938804,7.381653988608089,164,Default FVS-like,LS
11,161,54.180834801973944,7.855000435642767,109.27870722649509,7.389535665137437,161,Default FVS-like,LS
12,156,53.80228816081667,7.951963524346865,107.99060571173783,7.397407848219448,156,Default FVS-like,LS
13,154,53.831591010837684,8.00561227736445,107.76282753362982,7.405273061945414,154,Default FVS-like,LS
14,150,53.53589602084834,8.089342314521682,106.73134125579365,7.413136574886649,150,Default FVS-like,LS
15,149,53.75405613334812,8.13296290400097,106.93886702648801,7.420994063697988,149,Default FVS-like,LS
16,144,52.942525442188035,8.210268996271758,104.93155217996477,7.4288523341246,144,Default FVS-like,LS
17,143,53.084646813172235,8.24997728408806,105.01291297152841,7.436697460563144,143,Default FVS-like,LS
18,141,52.583119957166296,8.268941595706714,103.92648562467951,7.444542348661855,141,Default FVS-like,LS
19,137,51.278064659595756,8.284033273599452,101.27417446035066,7.452378030514841,137,Default FVS-like,LS
20,132,48.84689497630787,8.236976386207427,96.68993846233188,7.437906272168107,132,Default FVS-like,LS
21,131,48.998012145755325,8.281135446700294,96.78444544121692,7.445678517804917,131,Default FVS-like,LS
22,131,49.25392266320228,8.302732952895088,97.18989487458316,7.4534507233850595,131,Default FVS-like,LS
23,127,48.741540569788675,8.388495401190857,95.78922390000517,7.461224589617941,127,Default FVS-like,LS
24,127,48.99277902557203,8.41008687929859,96.18525372849334,7.468987480723877,127,Default FVS-like,LS
25,126,48.325998082399984,8.385741081302053,94.98490019162233,7.476751988151666,126,Default FVS-like,LS
26,126,48.574934089986805,8.407311577517365,95.37735167952663,7.4845026678264945,126,Default FVS-like,LS
27,122,48.338810417909265,8.523233164157975,94.40170612709301,7.492254972877462,122,Default FVS-like,LS
28,118,46.293687135067444,8.481178189560477,90.5845620073621,7.44172927199855,118,Default FVS-like,LS
29,114,45.70826877479822,8.57395630539907,89.0555075516622,7.449423891953473,114,Default FVS-like,LS
30,112,45.243974819921924,8.606125402588379,88.02060170946315,7.457104518818152,112,Default FVS-like,LS
31,112,45.471432681275246,8.627731337380002,88.37554121939934,7.46477316244415,112,Default FVS-like,LS
32,110,44.705289036842366,8.632158703947654,86.86890524061829,7.4724434177444525,110,Default FVS-like,LS
33,110,44.92877350204874,8.653708149570187,87.21722956514152,7.4800953049542365,110,Default FVS-like,LS
34,107,44.48323580998978,8.730570067989744,86.05124421051289,7.487748792266862,107,Default FVS-like,LS
35,106,44.6096531632582,8.78411061516962,86.0876450882499,7.4953900707972725,106,Default FVS-like,LS
36,105,44.55184736409646,8.820120415502414,85.83726957216264,7.503030961314248,105,Default FVS-like,LS
37,103,44.14906747297141,8.8649942936075945,84.89090306686907,7.51066759687258,103,Default FVS-like,LS
38,100,43.61505170220406,8.94240841971543,83.5765566752793,7.518292582758813,100,Default FVS-like,LS
39,99,43.750816056331814,9.001435773746381,83.6191238737025,7.525902776438229,99,Default FVS-like,LS
40,97,43.590777263218925,9.077113057340704,83.03818814877239,7.533512799148231,97,Default FVS-like,LS
41,95,43.39843435283823,9.151905641569513,82.40425113864691,7.5411160753902005,95,Default FVS-like,LS
42,94,42.92257750239953,9.149877407313932,81.50783741005549,7.548711801880532,94,Default FVS-like,LS
43,94,43.1245547590824,9.171380055462972,81.81548931655982,7.556293340101816,94,Default FVS-like,LS
44,93,43.264976037237886,9.23555640052611,81.85612235511859,7.563876263514332,93,Default FVS-like,LS
45,92,42.562577388368524,9.209930461999612,80.61563346107467,7.571459135780297,92,Default FVS-like,LS
46,90,42.199336088048234,9.271881230375865,79.71626174193783,7.579022153122795,90,Default FVS-like,LS
47,90,42.39510502218445,9.293363155925462,80.01290295497432,7.5865729718229895,90,Default FVS-like,LS
48,87,41.94826530257486,9.402290862413762,78.80600508343666,7.594125134439415,87,Default FVS-like,LS
49,85,40.37481513740442,9.332158705680925,76.07469533953218,7.5165239388969685,85,Default FVS-like,LS
50,84,40.52228356026331,9.404671228876378,76.11947651092575,7.524016949751144,84,Default FVS-like,LS
0,200,60.14999723724917,7.425729302276445,124.04128957650833,7.302303124904277,200,Calibrated (period-level bug),LS
1,193,61.873252742651644,7.666711568191908,125.99547680228885,7.342077216401962,193,Calibrated (period-level bug),LS
2,188,63.87628389637488,7.89272919196724,128.59009240162192,7.38189689608548,188,Calibrated (period-level bug),LS
3,186,66.21638242209279,8.079092089319309,132.07780735933028,7.421766854114182,186,Calibrated (period-level bug),LS
4,183,68.51988504374908,8.285506709520064,135.31726222298758,7.461693627841051,183,Calibrated (period-level bug),LS
5,179,70.53298420825652,8.499745443808134,137.89532144667342,7.501672189871808,179,Calibrated (period-level bug),LS
6,172,72.03451596571558,8.762789981643175,139.1456083263902,7.541689631292974,172,Calibrated (period-level bug),LS
7,167,73.78004196068407,9.000103809536045,141.0209833484221,7.5817261657704,167,Calibrated (period-level bug),LS
8,162,75.42128814557971,9.239017099324771,142.67384873482186,7.6217856151942245,162,Calibrated (period-level bug),LS
9,156,76.57736270387774,9.486897511480107,143.35371547052313,7.661860978253914,156,Calibrated (period-level bug),LS
10,154,78.77748779124164,9.68449565142517,146.27641887827843,7.701933408345153,154,Calibrated (period-level bug),LS
11,148,80.68690457865289,9.997858251004057,147.94912819053494,7.742031878328144,148,Calibrated (period-level bug),LS
12,144,82.38217821031462,10.241691612169936,149.62668769049012,7.782143686817442,144,Calibrated (period-level bug),LS
13,142,84.68662364345997,10.456817834954437,152.55435494497428,7.822258572478635,142,Calibrated (period-level bug),LS
14,134,85.59741271044741,10.82216684297873,152.11748258832017,7.862392068105322,134,Calibrated (period-level bug),LS
15,132,87.8492194150506,11.046337120595476,154.86001315777415,7.9024971015131404,132,Calibrated (period-level bug),LS
16,127,89.17784738696893,11.346526646127332,155.54595992023187,7.942612223615327,127,Calibrated (period-level bug),LS
17,124,91.33513242341046,11.621023894848621,157.81160537280917,7.982705175565987,124,Calibrated (period-level bug),LS
18,123,93.90676617273046,11.831292523711914,161.1097337679992,8.02279855715133,123,Calibrated (period-level bug),LS
19,120,95.38878699038258,12.072420257121973,162.35331864692643,8.062902009491621,120,Calibrated (period-level bug),LS
20,118,97.56626623010861,12.312468838151041,164.77296777371586,8.102978186440797,118,Calibrated (period-level bug),LS
21,116,99.72466628976956,12.554765537578481,167.12668649929861,8.1430456488243,116,Calibrated (period-level bug),LS
22,112,100.96755883473185,12.856365837279615,167.6303952941364,8.183100622346942,112,Calibrated (period-level bug),LS
23,108,102.37788214843131,13.183402092915612,168.29371220402305,8.223111407997276,108,Calibrated (period-level bug),LS
24,106,103.9957611126383,13.411927329319248,169.79669308226966,8.26308025565428,106,Calibrated (period-level bug),LS
25,105,106.34913754839316,13.627263134513504,172.55008177052167,8.303010690298986,105,Calibrated (period-level bug),LS
26,104,108.56619005163174,13.834610431004258,175.09964634398483,8.34292268005153,104,Calibrated (period-level bug),LS
27,100,109.76930172334055,14.186548793947626,175.29203932694026,8.382809021440595,100,Calibrated (period-level bug),LS
28,94,107.20139032651711,14.460142989368649,169.90449023386697,8.412317364781302,94,Calibrated (period-level bug),LS
29,88,105.29513338919232,14.811502589624856,165.3081470527517,8.45197527798961,88,Calibrated (period-level bug),LS
30,85,105.49771474730008,15.085106083015303,164.43302914636925,8.491473211883829,85,Calibrated (period-level bug),LS
31,82,105.44488774303804,15.354728565598062,163.20463661308997,8.530874194050913,82,Calibrated (period-level bug),LS
32,81,106.82421914933079,15.549937915210576,164.5165210848536,8.570168129222857,81,Calibrated (period-level bug),LS
33,80,108.53047879440132,15.771288322078542,166.21369226288434,8.609396678856978,80,Calibrated (period-level bug),LS
34,76,107.12075217702393,16.07556759807981,162.82104188324396,8.648567421919898,76,Calibrated (period-level bug),LS
35,73,107.49266612312614,16.431011237893795,161.98099033687063,8.687582990467016,73,Calibrated (period-level bug),LS
36,71,108.13104429766747,16.71022623236542,161.8620318632756,8.726495910394398,71,Calibrated (period-level bug),LS
37,67,106.87963633968984,17.101979744917607,158.5310204005501,8.765312257511212,67,Calibrated (period-level bug),LS
38,64,106.71682851930687,17.484884725352956,156.9111210904624,8.803972989905743,64,Calibrated (period-level bug),LS
39,63,108.18174432907257,17.743652379578556,158.14468385397234,8.842509461388387,63,Calibrated (period-level bug),LS
40,60,106.91947070648503,18.075448423028373,155.15980466753848,8.880968834672121,60,Calibrated (period-level bug),LS
41,58,107.12939006710398,18.40249145449422,154.36718205302606,8.919267500210733,58,Calibrated (period-level bug),LS
42,57,107.88466012558797,18.628536041621942,154.70762230798624,8.957448133767143,57,Calibrated (period-level bug),LS
43,54,106.63505208720359,19.027836813281148,151.6400000770395,8.995525355818682,54,Calibrated (period-level bug),LS
44,53,107.46267314945113,19.28089503388304,152.0214988261587,9.033438124503922,53,Calibrated (period-level bug),LS
45,53,109.46832102541214,19.459989389187246,154.29424980549877,9.071246706497586,53,Calibrated (period-level bug),LS
46,52,109.52287276037305,19.651108200212885,153.7763519637328,9.108984190483827,52,Calibrated (period-level bug),LS
47,52,111.51626888706211,19.829134050334527,156.01841456220745,9.146591425738354,52,Calibrated (period-level bug),LS
48,50,111.66679895562213,20.23547189173391,154.9822314384808,9.184123907761132,50,Calibrated (period-level bug),LS
49,48,110.53143128192819,20.547480812327933,152.48206471887565,9.221526051239413,48,Calibrated (period-level bug),LS
50,48,112.44904802751077,20.724954141067496,154.6014028768859,9.258759281801769,48,Calibrated (period-level bug),LS
0,200,60.14999723724917,7.425729302276445,124.04128957650833,7.372961206947478,200,Calibrated (annualized),NC
1,200,60.556648428184246,7.45078828193902,124.71381467068761,7.378587027541472,200,Calibrated (annualized),NC
2,195,60.36823640945428,7.533958853532692,123.78183539184286,7.384214506159663,195,Calibrated (annualized),NC
3,189,59.37633190058773,7.589481131503409,121.39539191748776,7.389838943003081,189,Calibrated (annualized),NC
4,187,59.57011231722053,7.642399064377644,121.45776734826373,7.395454012622225,187,Calibrated (annualized),NC
5,186,59.8775421064602,7.682663572963939,121.8314486779777,7.401069018888768,186,Calibrated (annualized),NC
6,182,59.36637470184837,7.73340715370516,120.47769325927845,7.406684836071863,182,Calibrated (annualized),NC
7,181,59.35087563999138,7.75372838160659,120.32145113330816,7.41229502155511,181,Calibrated (annualized),NC
8,181,59.74083374296698,7.779159167805394,120.95546358086733,7.417903452068002,181,Calibrated (annualized),NC
9,180,60.0524578148513,7.8210569131497225,121.3287005587634,7.423513290539173,180,Calibrated (annualized),NC
10,179,60.34703917357455,7.862085697949582,121.67214298819016,7.429123903981459,179,Calibrated (annualized),NC
11,178,60.60375490434275,7.900891007826707,121.9523282101199,7.434735140388175,178,Calibrated (annualized),NC
12,177,60.95794175003246,7.946297481373607,122.38770798811846,7.440346684449606,177,Calibrated (annualized),NC
13,175,61.24736244173447,8.010524932862573,122.57839088751469,7.445959282892961,175,Calibrated (annualized),NC
14,174,61.49449920233154,8.049702234874673,122.83605284036196,7.451572409038528,174,Calibrated (annualized),NC
15,173,60.74085240535904,8.023312261231792,121.48811216856042,7.4571857128680445,173,Calibrated (annualized),NC
16,172,60.715757544266324,8.044939657196098,121.30886136361006,7.4627913277030284,172,Calibrated (annualized),NC
17,171,60.83175701772674,8.076132404779456,121.35498368114523,7.468394956611213,171,Calibrated (annualized),NC
18,170,61.148780872468066,8.120929609334684,121.72117720486351,7.473997689095614,170,Calibrated (annualized),NC
19,170,61.53955495468103,8.146836870998813,122.3450207355812,7.4796010828575765,170,Calibrated (annualized),NC
20,168,61.080850400585774,8.164586639317655,121.32873675800171,7.485205697662611,168,Calibrated (annualized),NC
21,167,60.134352070103766,8.1252996803642,119.6764473552695,7.490804861388688,167,Calibrated (annualized),NC
22,163,57.92476006764131,8.071878663116415,115.57978371536385,7.326178177973614,163,Calibrated (annualized),NC
23,159,55.56736617544118,8.004747723912823,111.24233635102365,7.219140857053192,159,Calibrated (annualized),NC
24,158,55.774780589928575,8.045012016821785,111.43649296047855,7.224720844701139,158,Calibrated (annualized),NC
25,154,54.880414560566884,8.083224420597338,109.44453051282144,7.230301489259765,154,Calibrated (annualized),NC
26,153,54.806067804114406,8.104102247751412,109.18495871959985,7.235874182445578,153,Calibrated (annualized),NC
27,153,55.162788440788376,8.130433380572411,109.7548984599049,7.241445304785262,153,Calibrated (annualized),NC
28,151,54.077138853288524,8.10316504192433,107.73770397746942,7.247018196827888,151,Calibrated (annualized),NC
29,150,54.19124688451795,8.138703887683803,107.77857361453195,7.252581610869586,150,Calibrated (annualized),NC
30,149,54.42230404696426,8.183359554633023,108.00442270069315,7.258144873522491,149,Calibrated (annualized),NC
31,149,54.77421441248126,8.209774906516866,108.56452199297036,7.263708876533115,149,Calibrated (annualized),NC
32,149,55.12755969137249,8.236212728618568,109.12619048827499,7.269274541871199,149,Calibrated (annualized),NC
33,147,53.62755629648955,8.178462029813156,106.45236630381989,7.274459060466416,147,Calibrated (annualized),NC
34,147,53.975119251925904,8.204921744258282,107.00567629538146,7.280013551737116,147,Calibrated (annualized),NC
35,146,54.1121767033567,8.243419087651162,107.07922023209252,7.285569622184444,146,Calibrated (annualized),NC
36,146,54.46082726915961,8.269933065358426,107.63253200268396,7.291125618260806,146,Calibrated (annualized),NC
37,145,54.6451847286613,8.312434830702527,107.7784290260308,7.296683165952827,145,Calibrated (annualized),NC
38,143,53.86956315170545,8.310746081215092,106.25717346463071,7.302240970336007,143,Calibrated (annualized),NC
39,142,53.96071629871233,8.347011007127309,106.25407068501507,7.30779155941849,142,Calibrated (annualized),NC
40,140,53.178152706437096,8.345241535329894,104.72189386948607,7.3133416505589635,140,Calibrated (annualized),NC
41,139,53.247225788126656,8.38064410352697,104.68272618942696,7.318884452069646,139,Calibrated (annualized),NC
42,139,53.58677193235424,8.407322426071177,105.21809000204273,7.32442655493432,139,Calibrated (annualized),NC
43,138,53.75142776269382,8.450682097302778,105.32715858763855,7.329970037873075,138,Calibrated (annualized),NC
44,135,53.40384349499582,8.516392687277957,104.32637858786647,7.335513527304944,135,Calibrated (annualized),NC
45,134,53.43931431252088,8.550949560859904,104.22882013116586,7.341053037361466,134,Calibrated (annualized),NC
46,133,52.85575953134043,8.536043976892278,103.16171522999393,7.346591521120378,133,Calibrated (annualized),NC
47,132,53.09204222582552,8.587446715843907,103.37743208426409,7.352124171916553,132,Calibrated (annualized),NC
48,131,53.34587600154069,8.640742898958361,103.61813805294457,7.357657320451646,131,Calibrated (annualized),NC
49,130,52.73179516312541,8.623844309991052,102.50458901319067,7.3631910848834234,130,Calibrated (annualized),NC
50,129,52.613029787246965,8.6474509276537,102.16334892387468,7.368718736386008,129,Calibrated (annualized),NC
0,200,60.14999723724917,7.425729302276445,124.04128957650833,7.372961206947478,200,Default FVS-like,NC
1,199,59.24783089874442,7.388325062488148,122.42479852676888,7.37229311873986,199,Default FVS-like,NC
2,194,58.640150120443984,7.4444561667872415,120.80743354860982,7.379198452073541,194,Default FVS-like,NC
3,186,56.79613667437205,7.482370878460498,116.77393363786665,7.386093696830787,186,Default FVS-like,NC
4,181,56.27816943431538,7.5503485263622885,115.29636323738649,7.392966648515999,181,Default FVS-like,NC
5,178,56.32589043308475,7.616936538503359,114.9945991110048,7.399829789161819,178,Default FVS-like,NC
6,169,55.29812588777334,7.7454768364786055,112.15251076013442,7.406688806666016,169,Default FVS-like,NC
7,165,53.98635902222729,7.7452662666850864,109.49323568987833,7.413532491410082,165,Default FVS-like,NC
8,164,54.25173315485922,7.787914766521444,109.7930520099138,7.420357191471245,164,Default FVS-like,NC
9,160,53.83763631268161,7.854513784667922,108.58915888017219,7.427180149090636,160,Default FVS-like,NC
10,156,53.05367508331962,7.8964473283163015,106.78310516114172,7.433993744207997,156,Default FVS-like,NC
11,153,51.918279519514975,7.887706388692554,104.54357860642932,7.41294605845276,153,Default FVS-like,NC
12,151,51.88731917644469,7.937403314105705,104.22234885198482,7.419735054777582,151,Default FVS-like,NC
13,150,52.11340271092485,7.981148497338451,104.44946316793667,7.426518838283015,150,Default FVS-like,NC
14,147,51.365135738453425,8.004088060151892,102.83308548737105,7.433300589959715,147,Default FVS-like,NC
15,143,49.705891031602285,7.983111927076716,99.61447441672246,7.440068117997396,143,Default FVS-like,NC
16,141,49.43394918498299,8.017508009175318,98.90138047818256,7.446808855601599,141,Default FVS-like,NC
17,138,48.53868974999544,8.03046671918836,97.04832606355082,7.453540900539972,138,Default FVS-like,NC
18,138,48.801666217667275,8.052191358919691,97.47005171108427,7.46025530145982,138,Default FVS-like,NC
19,136,48.70331576501,8.103005167478862,97.03221030778376,7.466968482015335,136,Default FVS-like,NC
20,132,48.02751056164325,8.167598446340149,95.38616924448101,7.473675247401344,132,Default FVS-like,NC
21,131,47.206051229494705,8.128295695361238,93.93349551187495,7.4803670664367745,131,Default FVS-like,NC
22,128,44.98974993011384,8.027644100769093,89.96506258730788,7.300581489261525,128,Default FVS-like,NC
23,121,40.99008032458369,7.881030438983762,82.56597108878685,7.177474062634584,121,Default FVS-like,NC
24,119,40.70786082696997,7.919576626306134,81.83962214151342,7.184235052540221,119,Default FVS-like,NC
