year,ba_q025,ba_q25,ba_q50,ba_q75,ba_q975,tpa_q50,qmd_q50,variant,region
42,45.44551357758599,54.56095440932224,59.43694130962151,63.93571299154655,72.00560413951763,122,9.329191976856556,EC,Northern Rockies
43,45.02913228579055,54.12403327189019,59.0204007909597,63.57246140350582,71.74271092219018,120,9.372552175091721,EC,Northern Rockies
44,45.47650896446333,54.65922767970503,59.620676814039385,64.29977167790253,72.70727299959378,120,9.419842577622827,EC,Northern Rockies
45,42.6374115507182,52.54847439281102,58.434724532350856,63.55539097100838,72.51837074580192,117,9.455333283125334,EC,Northern Rockies
46,42.10904428468599,52.112342555772145,58.12046403515731,63.7371415199786,72.82700369285729,115,9.541824596120946,EC,Northern Rockies
47,40.924738699300335,50.96984661419526,57.072536448772595,62.71087548049002,71.70808852712625,112,9.590506176793914,EC,Northern Rockies
48,40.51271680015463,51.234128095947646,57.55052704947761,63.44624795834928,72.65471976627896,112,9.626005911711761,EC,Northern Rockies
49,38.19755249942366,49.79925756686485,56.112770707799996,61.90342121153134,71.14395410497889,110,9.589734081676799,EC,Northern Rockies
50,37.487225880121585,48.85407158928151,55.188293171663624,61.66236860639191,71.06591313780014,107,9.6436199544872,EC,Northern Rockies
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,EM,Northern Rockies
1,59.72237939299046,59.978093897516516,60.13462346340948,60.341490467285894,60.78197770872365,199,7.4457584405166255,EM,Northern Rockies
2,59.761613199718276,60.29750253629905,60.598385363154634,61.03428983667953,61.886711179845584,198,7.493636079947427,EM,Northern Rockies
3,59.667523951125624,60.362917323012354,60.82904721887217,61.52132992721698,62.8006394220077,195,7.572583564606715,EM,Northern Rockies
4,59.38339346280281,60.23694048580283,60.86285129743023,61.79769012090993,63.41935620399092,192,7.643845563764553,EM,Northern Rockies
5,58.663968076126544,59.78574786149187,60.57056035085448,61.72622747062334,63.79518195602616,189,7.684070350282777,EM,Northern Rockies
6,56.495818194607224,57.791507862809354,58.701413999667245,60.03840808860508,62.63483026776433,186,7.623244271308078,EM,Northern Rockies
7,56.62014858471343,58.068567582376076,59.10388066798389,60.638897821217896,63.726230829718155,184,7.686151023705203,EM,Northern Rockies
8,55.98190476442065,57.5467534715968,58.677382587238455,60.43866960396104,63.92787174899634,180,7.758139313967362,EM,Northern Rockies
9,55.774242149210934,57.962819895820786,59.282415123709214,61.18021455460295,65.25894956190231,180,7.802106115877766,EM,Northern Rockies
10,56.01404174984398,58.495263811763,59.93493648732195,61.99201432361026,66.32157859904446,179,7.8592841456224,EM,Northern Rockies
11,56.279903115817795,58.97106759173621,60.548170207545276,62.91493869889394,67.44726103750112,178,7.9251011477188875,EM,Northern Rockies
12,55.38718185266711,58.15580800739984,59.84761213324794,62.458380223466,67.68505478860357,175,7.956223089000009,EM,Northern Rockies
13,54.51373856292097,57.63162015561735,59.834846416754004,62.66840721070318,68.64645014088883,173,8.01471410897498,EM,Northern Rockies
14,54.71494456269781,58.09852871524276,60.37117215942595,63.497085888900344,69.80072905850037,172,8.06604639237763,EM,Northern Rockies
15,55.08115740528941,58.76984015468715,61.15503438112459,64.48446807527333,71.2299371628035,172,8.117065265282623,EM,Northern Rockies
16,54.80869104872865,58.36744371286504,60.929191473343664,64.395207814836,71.71623675490764,168.5,8.172096465287282,EM,Northern Rockies
17,54.96199014931208,58.63229744909977,61.32660625190419,65.0696695489648,72.7627408471727,166.5,8.25178576341176,EM,Northern Rockies
18,55.53273514505472,59.17810002249215,62.05890697054846,66.0006593896277,74.0879820912741,166.5,8.303600675466981,EM,Northern Rockies
19,54.59245871377138,58.92097240837453,62.12814392423103,66.26379215442441,74.70747390041477,162.5,8.3914344806266,EM,Northern Rockies
20,54.658417985413266,58.942671321162024,62.24768165507035,66.55702170667229,75.52974637151225,159.5,8.477146304720033,EM,Northern Rockies
21,54.14983046246612,58.339206719081815,61.76326586113735,66.19288413685031,75.27914579885582,156.5,8.511249304208842,EM,Northern Rockies
22,53.751221141049975,58.4318798971194,62.18693191148958,66.66518069477982,76.58294198688225,155.5,8.552296695206005,EM,Northern Rockies
23,53.54115328470895,58.52498218989034,62.4846816628904,67.02540591008795,77.23598631003217,152.5,8.656852382461851,EM,Northern Rockies
24,53.27594809174524,58.31171797578542,62.45085197936257,67.08155844222017,77.9061485645378,149.5,8.730292912501625,EM,Northern Rockies
25,54.033938261501326,58.96837840583976,63.23453846083926,68.04882638602095,79.22645747566219,149.5,8.781642879462066,EM,Northern Rockies
26,54.44294329265017,59.581600303176174,63.5624011011627,68.57817494006144,80.5005117892935,147.5,8.86672965298709,EM,Northern Rockies
27,50.2131437226055,55.984151858587246,61.076486529854684,66.20502247058943,79.20481414588444,145.5,8.760233876518797,EM,Northern Rockies
28,50.42927355509834,56.18650820681871,61.60234059948331,66.95288337768578,80.43457747571912,144.5,8.814013022006549,EM,Northern Rockies
29,50.06120475773921,56.43162694535202,62.05533737146641,67.46310354326533,81.12485706867388,143.5,8.892859061895683,EM,Northern Rockies
30,50.30895410236793,56.86436095335861,62.75663933044769,68.2826664487024,82.35415168466731,143.5,8.94956336586471,EM,Northern Rockies
31,50.30889131016212,56.96237692457079,62.837096800504256,68.56188676780769,83.17535059854613,141.5,9.023021124995495,EM,Northern Rockies
32,50.12383843757073,56.860812647989405,62.71375768349509,68.59034505742392,83.40489715556305,138.5,9.106013471291657,EM,Northern Rockies
33,50.59219293943345,57.627591811845726,63.35262447204551,69.4960820673258,84.62761957421401,138.5,9.161466726634249,EM,Northern Rockies
34,50.60735068994405,57.896364456474956,63.91381991059652,70.1808110570584,85.66442046672121,138,9.234056428810604,EM,Northern Rockies
35,50.56479732177896,58.03170075169597,64.02295255179075,70.46993154091668,86.89259983571881,137,9.279163804647105,EM,Northern Rockies
36,50.8211785446929,58.48504627808211,64.45113801649634,71.0875754991614,88.12526956388979,136,9.346773931561142,EM,Northern Rockies
37,50.98266471476609,58.79704506857412,64.78660516790376,71.54687428626934,88.86182433253231,135,9.407051721927093,EM,Northern Rockies
38,50.22019626417143,58.64755901011797,65.50606014829643,72.34918435019392,90.0871359916606,135,9.46009842592164,EM,Northern Rockies
39,49.90192857399657,58.39354490530306,65.30925258066912,72.3275469198296,90.07159001736684,134,9.482213758752465,EM,Northern Rockies
40,49.502383555962105,58.07961730890989,65.47264279061758,72.6163694324963,90.68828108070358,131,9.555465301831655,EM,Northern Rockies
41,49.38996760145105,58.055048056284306,65.52978882798556,72.7772474964195,90.92689961248632,130,9.597859544246713,EM,Northern Rockies
42,49.82484074030881,58.636624716047336,66.20805040394158,73.55559959040069,92.0185548210035,130,9.650910447342723,EM,Northern Rockies
43,49.35087665641006,58.220579023945085,65.80752258374632,73.26923812172953,91.57070740827356,128,9.696293722520354,EM,Northern Rockies
44,49.7818439659331,58.85150475811847,66.50353497862454,74.11581711625469,92.65594718167675,128,9.74931504991054,EM,Northern Rockies
45,47.76453044848458,57.72845373142263,65.83931729130572,73.77326728873201,93.4755879789467,124,9.801665773753177,EM,Northern Rockies
46,47.28660139636484,57.40224002663866,65.87134685511116,73.536908497809,93.61774951278483,122,9.887355882499989,EM,Northern Rockies
47,46.08630424189789,56.74689145244494,65.57899882907466,73.44013550024344,94.29306309937371,119,9.957609771335733,EM,Northern Rockies
48,45.703759978564,57.091399495619946,66.10485775212801,74.35989332638627,95.36774024385754,119,10.009588015033595,EM,Northern Rockies
49,43.72357454027079,55.667276066181444,64.92902777208403,73.24677465077549,94.62637675570394,117,9.979572701029058,EM,Northern Rockies
50,42.89812994287583,54.808047205085884,64.2404817286903,72.71743159985215,94.4636398090104,115,10.039773304678475,EM,Northern Rockies
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,IE,Intermountain
1,59.800667070941586,59.97680913960733,60.0698811626285,60.17734199616277,60.646478634822444,199,7.442011990579228,IE,Intermountain
2,59.94773948539354,60.29268202265801,60.461697958297975,60.69588140874013,61.39301642941822,198,7.4852976412362775,IE,Intermountain
3,59.7123530610495,60.33094625470765,60.669958258020074,61.043451542474074,62.135112492509464,195,7.5622187031575425,IE,Intermountain
4,59.463566775533835,60.20365624492053,60.62621222879159,61.10204011673344,62.5617253968631,191,7.6327253005842355,IE,Intermountain
5,58.821726333358725,59.73139465515977,60.25428362790631,60.901766417539086,62.63345978299762,188,7.672301258797109,IE,Intermountain
6,56.68944330246105,57.80045156992986,58.338501780783645,59.08311647015668,61.648652354299685,185,7.609360684350499,IE,Intermountain
7,56.748452029436166,58.03040181110781,58.71858003311285,59.633612574336716,62.4905164009189,183,7.667007932446367,IE,Intermountain
8,56.05833236567549,57.4789824148253,58.231705634134414,59.24541336396876,62.530421801507586,179,7.729250436440694,IE,Intermountain
9,56.19070292762208,58.01946051452839,58.872461648189955,60.05464550553416,63.715210086724696,178,7.788451166782596,IE,Intermountain
10,56.436172740177994,58.49347146364684,59.48827936584246,60.81564513224816,64.63218446519565,177,7.842839121489814,IE,Intermountain
11,56.78262109195616,58.96424443181064,60.076012575440195,61.547127116950776,65.4075697336382,176,7.9057471450320875,IE,Intermountain
12,55.82761162411609,58.26878509629964,59.37730995049398,61.005868581083206,65.39315665522695,172,7.943386023314393,IE,Intermountain
13,54.14882651937206,57.86088560293747,59.47962673601398,61.26277514639503,66.14758663727956,169,7.994335661674966,IE,Intermountain
14,54.40808641740139,58.32514280321439,60.109278868931455,62.18090531631473,67.43922391750507,169,8.04147828338802,IE,Intermountain
15,55.040018664755515,58.923592976712946,60.80992586947096,63.03917858406874,68.68382339797004,169,8.089913710572954,IE,Intermountain
16,54.7219756642298,58.54820230277445,60.55044317908758,62.78308658884548,68.72762899325853,165,8.162608038569218,IE,Intermountain
17,54.80746165366457,58.858716264835635,60.97317414970355,63.31174892084439,69.57760073363238,163,8.238059609498958,IE,Intermountain
18,55.43192682834116,59.47781681744804,61.72868151447281,64.14561108944096,70.82626808687925,163,8.285515594010853,IE,Intermountain
19,55.24584690781069,59.30644640711633,61.63924991873823,64.21644143699697,71.1523036018084,159,8.364983758279507,IE,Intermountain
20,55.296296335731796,59.3420694389526,61.66303168577346,64.34783306256782,71.59781716021058,156,8.438863980330147,IE,Intermountain
21,54.7410782092826,58.76466252219656,61.082643897096546,63.915325340686174,71.36920058919142,153,8.479961665213054,IE,Intermountain
22,54.838399751766346,59.00198718010053,61.745908888921036,64.50508294832576,72.60860163726578,153,8.528614878190641,IE,Intermountain
23,54.59514629744754,59.21706593652502,61.997856385434915,64.97482090691244,73.2712150247761,150,8.630483772052404,IE,Intermountain
24,54.38743954407887,59.01006196394124,61.869320886687916,65.02320006633734,73.80508388054895,147,8.702658156656192,IE,Intermountain
25,54.83755850842266,59.622129509895984,62.63164171527076,65.80449987638083,74.97090680245883,147,8.752382909978062,IE,Intermountain
26,54.92329437745526,59.82589974231852,62.94173184815667,66.22102758697251,75.72893598523301,145,8.828910691543836,IE,Intermountain
27,50.128708869868845,55.90191348065509,59.299936490020556,63.734092431179356,73.4281339445599,143,8.672999902671698,IE,Intermountain
28,50.28551675340018,56.233518670113966,59.67371207560897,64.5019891243198,74.4167385443533,142,8.724538624544891,IE,Intermountain
29,50.449903491104095,56.58953987379225,60.06966584015079,65.03123351166055,75.44171224636267,141,8.789056563553574,IE,Intermountain
30,50.62780787734461,57.004686338703706,60.704501241539596,65.7625324332338,76.69128584115626,141,8.845793352815543,IE,Intermountain
31,50.57097099775173,57.095899800743894,60.74991463032835,65.9345039020822,77.36049991634692,139,8.912509826871839,IE,Intermountain
32,50.32453613673938,56.97295652956408,60.572164690463005,65.77718188442324,77.23875396874604,136,8.989720736956075,IE,Intermountain
33,50.72879503400855,57.537582161942005,61.20266854581979,66.51699411705069,78.18749610890396,136,9.042314516470515,IE,Intermountain
34,50.95710035078138,58.01167315047309,61.835315270480926,67.18047325228335,79.016186527542,136,9.101087342162934,IE,Intermountain
35,50.86869694682458,58.01133947061864,61.95356860623504,67.40482160353778,79.97377005108103,135,9.14787009907063,IE,Intermountain
36,51.08699282306025,58.394278138572204,62.434998421501376,67.9058211763124,80.61565206587024,134,9.210680738357954,IE,Intermountain
37,51.20901858570853,58.724792905806005,62.77296174104288,68.28183815746586,81.14788758404327,133,9.269149847608025,IE,Intermountain
38,51.587483513347884,59.39751346769638,63.42322196950074,68.93667352480863,81.95914851483055,133,9.330621096518584,IE,Intermountain
39,51.068669221527855,59.12413436410613,63.14473719461296,68.76213139735084,81.9498311563258,132,9.348616202312911,IE,Intermountain
40,50.616503038739964,58.952976612311815,63.447581910665534,69.16066830136924,82.78764058869642,130.5,9.419670832330276,IE,Intermountain
41,50.47851584617488,58.981205926784575,63.458275772378485,69.25278700640216,83.2662781674057,129.5,9.459100179427029,IE,Intermountain
42,50.87644123206247,59.5653927224401,64.03982494495335,70.02938868961706,84.57061755956121,129.5,9.511967934682634,IE,Intermountain
43,50.366669070060034,59.12906241721637,63.64009406405536,69.6956571299261,84.4353279605005,127.5,9.55481237486788,IE,Intermountain
44,50.76236902306308,59.673878162566865,64.3048680508947,70.41628516279036,85.73882407651413,127.5,9.604802883865974,IE,Intermountain
45,49.8189991459275,58.89340491583417,64.0170272644952,70.37264585640241,85.60567387168426,124.5,9.678439118210536,IE,Intermountain
46,49.12829379713392,58.63658096948525,64.03470040334413,70.53128588260503,86.08804736375976,122.5,9.775127083878115,IE,Intermountain
47,48.73097311116792,58.85115092524988,64.27131245351421,70.7153431309582,86.67401395315252,120.5,9.876208544090506,IE,Intermountain
48,49.08423670093888,59.41573788249579,64.91904902167224,71.41110865979961,87.9634558216077,120.5,9.929386451573405,IE,Intermountain
49,47.575439699382216,58.18129654454475,64.04583651637698,70.53170972667415,87.4415991495486,119.5,9.90310803358189,IE,Intermountain
50,46.568587428056354,57.972249601018625,63.794591917385695,70.32313799071342,87.3798949477043,117.5,9.973340432176524,IE,Intermountain
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,KT,Intermountain
1,60.062919957827376,60.08166354287346,60.094274643065674,60.106440212271124,60.12270813721223,199,7.440959601797175,KT,Intermountain
2,60.44247002991804,60.47998704425155,60.50527204949965,60.529621311472994,60.56214212199217,198,7.485236854093003,KT,Intermountain
3,60.373749057449565,60.80276600564066,60.86163238218976,60.913633737669144,61.16708485682471,196,7.545897504497235,KT,Intermountain
4,60.288427698563936,60.79649261490658,60.876237385107686,60.9466055170456,61.18988790831694,193,7.605620141876303,KT,Intermountain
5,59.916815943444725,60.44375578833979,60.57497839835435,60.74022163017159,61.14628228945264,190,7.642052765914897,KT,Intermountain
6,57.96297074861067,58.49743766984141,58.65096218086681,58.80743027313561,59.640515794720585,187,7.580324614117069,KT,Intermountain
7,58.2363458370538,58.83591399103878,59.15792381561983,59.34636261291653,60.414391946251705,186,7.6368409226720075,KT,Intermountain
8,57.76409057518427,58.35775336998854,58.67112034933439,58.88189348025333,60.19057118644579,181,7.7086163459136365,KT,Intermountain
9,57.655454149756864,59.085433448459504,59.41527277792862,59.645451934192124,60.96184610487462,181,7.758081138075461,KT,Intermountain
10,58.156427422490786,59.590428403177626,60.034329486384536,60.36810015575946,61.73732469473436,180,7.810456060205697,KT,Intermountain
11,58.770976179323846,60.20507576061048,60.65594447416086,60.9989436256142,62.372107824234206,179,7.872594144616992,KT,Intermountain
12,58.02492100447731,59.507275130113136,59.96359060546216,60.32589290328981,62.57513187723072,176,7.895473420899699,KT,Intermountain
13,55.85859053295979,59.47228252375109,59.96823048128697,60.39676185924659,63.24996722341027,174,7.943924697319018,KT,Intermountain
14,56.1998798452196,59.933230181547756,60.6963986264078,61.148357074958454,64.01705484668906,174,7.992711910545662,KT,Intermountain
15,56.91882324183391,60.64539013190632,61.43084206739542,61.911785484508705,64.7879267565877,174,8.041378506543303,KT,Intermountain
16,56.66302925614484,60.325472242141494,61.181307704151436,61.66894100271929,64.82687304558705,171,8.094701532506697,KT,Intermountain
17,57.056150411070604,60.701625614420465,61.5929821123882,62.111560030264485,65.36497339375038,169,8.165431370322281,KT,Intermountain
18,57.76896123373198,61.42940293643423,62.334415291083964,62.85971184567234,66.13578017808088,169,8.214475277830058,KT,Intermountain
19,57.64540637350943,61.33320994379356,62.385924180131454,63.0226195572915,66.75299957269554,166,8.280017434874061,KT,Intermountain
20,57.71528045241882,61.36821598590119,62.421277707691374,63.165398475689315,67.08987229586809,163,8.356577772744988,KT,Intermountain
21,57.204239534049364,60.831594711765035,61.87430335893062,62.61320359835846,66.47747630484245,160,8.396392131084413,KT,Intermountain
22,57.38259768995601,61.00762852929533,62.35674035670143,63.33492663114016,67.2499131907099,160,8.44120196203649,KT,Intermountain
23,57.64465709510935,61.23923450941814,62.58473658328424,63.554465814107466,67.45186787071916,157,8.537582224253207,KT,Intermountain
24,57.44640211128601,61.08699612610906,62.53697254276247,63.798031536341654,67.66959124089172,155,8.599165407530823,KT,Intermountain
25,58.12720038209867,61.790706087897505,63.25346024986565,64.52571537572109,68.4370980488808,155,8.647301044213355,KT,Intermountain
26,58.38933215365752,62.06303215953374,63.51326861516996,64.92716405099569,69.20795100456064,153,8.719651401420517,KT,Intermountain
27,54.95606997931755,57.51644288485104,60.1289692554807,63.18335831639527,68.31819540510166,150.5,8.588130372585427,KT,Intermountain
28,55.31102521992962,57.89052484655423,60.71228846247675,63.89818387605542,69.08817939885817,149.5,8.641401159662973,KT,Intermountain
29,55.62427002193498,58.28353549869189,61.0917207707177,64.23950202262299,69.41766683881447,148.5,8.7051875691808,KT,Intermountain
30,56.01608537625548,58.95792658588088,61.774290097779186,64.9580567029676,70.18804206852421,148.5,8.763585263396866,KT,Intermountain
31,56.12664381419619,59.055054539213245,61.856065531929296,65.03982731192013,70.62449711344019,146.5,8.829328510623611,KT,Intermountain
32,56.01028107734179,58.88914503377675,61.79743281900292,64.987560161391,70.56703338715026,144,8.899296012823571,KT,Intermountain
33,56.6647785644113,59.55481701992659,62.495009464045324,65.70010543154585,71.33461285403305,144,8.949367439554269,KT,Intermountain
34,57.093632194440254,60.189374902431055,63.13510899042623,66.31218067664878,71.9595354948855,143,9.01279997089524,KT,Intermountain
35,57.19086630808067,60.30669139053048,63.28147787680591,66.46299556028738,72.73058722777175,142,9.055311707007473,KT,Intermountain
36,57.6049676674236,60.740883756207126,63.729126756930924,66.90858590605286,73.20236211398925,141,9.118760884170204,KT,Intermountain
37,57.91655515325985,61.062179692931906,64.05643060768128,67.24573656058065,73.57227102758712,140,9.176579484238436,KT,Intermountain
38,57.27195444112275,61.740871770620274,64.75367050219393,67.95883697168783,74.34434655626956,139.5,9.222803639076343,KT,Intermountain
39,57.08476900211877,61.54490162922703,64.57343973659573,67.7980910591398,74.2057158926177,138.5,9.24233992553389,KT,Intermountain
40,56.705766498050856,61.801683223436015,64.92421192321194,68.16524499254332,74.58212701547703,137.5,9.310272964663394,KT,Intermountain
41,56.72631300796458,61.860574292042614,64.99439647855475,68.24655398888883,74.68431925159393,136.5,9.347913373163076,KT,Intermountain
42,57.3587031782175,62.53021256568197,65.68072682367631,68.96290444883387,75.45322113948681,136.5,9.395477879292113,KT,Intermountain
43,56.953805981658505,62.14444842049526,65.28297241124349,68.58283400948659,75.01346961740097,134.5,9.434207012268907,KT,Intermountain
44,57.58129476134216,62.81348782452286,65.961266109198,69.29493081547736,75.7783353722765,134.5,9.482925221232787,KT,Intermountain
45,54.97472728744423,61.85639308936565,65.80871696530866,69.29665941459594,76.15623019372816,131.5,9.549438982702643,KT,Intermountain
46,54.264699252527066,61.94645995885186,65.8907046315675,69.3736509797617,76.19147430989895,129.5,9.629805076653286,KT,Intermountain
47,52.96885271425104,61.049961925893136,66.30362456678276,69.79675609517217,76.638328226733,128.5,9.679362358855716,KT,Intermountain
48,53.55196876562715,61.68443501643998,66.99874816879839,70.49475902220482,77.39591850433617,128.5,9.72919420311592,KT,Intermountain
49,52.21642035527565,60.259472562955715,66.29867219039278,69.66406254526225,76.6311975531995,127.5,9.707260354294846,KT,Intermountain
50,51.26787649785364,60.0506427642415,66.09767080128884,69.46141233655806,76.41182548012249,125.5,9.764467977514457,KT,Intermountain
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,LS,Lake States
1,60.4842300447142,60.570686204381104,60.65362154679637,60.7539750976734,60.90713832122389,200,7.464592063587059,LS,Lake States
2,60.86421031916706,61.064391987665644,61.181241550811606,61.39215138616071,61.66944962256867,200,7.497365937068427,LS,Lake States
3,60.96866377907552,61.24194553785362,61.477631263150954,61.77324521403814,62.200353901806764,197,7.5708116617221,LS,Lake States
4,60.96921831458314,61.385137000636604,61.649789592206545,62.037035461882816,62.60372461728228,194,7.640915830086298,LS,Lake States
5,61.20793753100143,61.73684070034738,62.037013349325264,62.54147556265493,63.254646321563875,193,7.6848127984858685,LS,Lake States
6,61.339718039307776,61.97750499255892,62.3245619079681,62.943253909171446,63.78356311079174,192,7.7225861395217485,LS,Lake States
7,61.69354662855845,62.45706825324919,62.832781024530775,63.57173377634277,64.554503879160265,192,7.766354535563952,LS,Lake States
8,61.8504586308576,62.728829330353385,63.147029109460604,63.99309807339755,65.08715897261862,189,7.847361464557201,LS,Lake States
9,62.078628877593694,63.09796097427607,63.59987309489048,64.51280465295973,65.71466285981835,188,7.890694857272434,LS,Lake States
10,62.43937658310122,63.608113879064376,64.14107912735395,65.14496865414259,66.4923365889474,188,7.9222726116035025,LS,Lake States
11,62.66542711173946,63.936618551421525,64.5456130780113,65.64376713901733,67.12600926516944,187,7.9668407398421595,LS,Lake States
12,62.783375934081334,64.21554132433462,64.83373142049379,66.03800401038706,67.64173513803462,185,8.026104386372925,LS,Lake States
13,62.97622113086492,64.51987203657633,65.19464563079845,66.50647817261012,68.23722353778852,183,8.091762793728025,LS,Lake States
14,63.33150027378879,64.98721497862226,65.74510372924846,67.15642572782622,69.02228128367209,183,8.125520700165382,LS,Lake States
15,63.6878622715006,65.47123332059331,66.30861936680978,67.78743494741704,69.81193656933596,183,8.157363403450853,LS,Lake States
16,63.75512858529139,65.68230863555792,66.55649123892938,68.12694472565974,70.27229997411528,181,8.216879905650238,LS,Lake States
17,63.66784563959284,65.72817067468672,66.65449765208143,68.29950060693909,70.55031505177014,178,8.292953168518116,LS,Lake States
18,64.02177426588429,66.20555388966088,67.1793559027164,68.93454497501935,71.34020278807127,178,8.327384858673991,LS,Lake States
19,64.12387144356288,66.42009164239842,67.44101247965052,69.29611044832079,71.8296066707373,176,8.390628714652584,LS,Lake States
20,64.41214136929342,66.82825707973639,67.90827917594153,69.85939820639274,72.52351485939296,175,8.4430036868143,LS,Lake States
21,64.70088329906594,67.18484546805892,68.25788870338914,70.42490180725906,73.22465455769972,174,8.502638746669879,LS,Lake States
22,64.95416720079118,67.593547425437,68.70925046512883,70.95628234026255,73.8884536070789,173,8.549955051895502,LS,Lake States
23,64.8408092541372,67.53643850475119,68.88122278840397,71.11633381769525,74.36516044909536,170,8.62157238242759,LS,Lake States
24,64.98771523873722,67.79516907090037,69.1786281072212,71.5320847431251,74.89832364510595,168,8.693503668320535,LS,Lake States
25,65.34181953596861,68.27557241694396,69.72016997018646,72.16636343354492,75.69728087692548,168,8.730264253788295,LS,Lake States
26,65.53667048679739,68.58713351695472,70.06776140529294,72.60936394987002,76.30109817207858,167,8.781585674711064,LS,Lake States
27,65.75396861870247,69.00689421451926,70.51098233096539,73.16263190771755,77.02512953356363,166,8.840140308032456,LS,Lake States
28,66.11238691245704,69.48982373117602,71.06039370799007,73.81647669825134,77.83164770131651,166,8.876610148421614,LS,Lake States
29,65.97556273374487,69.43781065201973,71.0701273955001,73.91059214639974,78.0028181604849,163,8.95127852639164,LS,Lake States
30,66.33220221596764,69.91898741192233,71.61501258818927,74.55331085956918,78.80848830065622,163,8.98563718108084,LS,Lake States
31,66.6898236297858,70.37387770623677,72.07998263265179,75.21472681624056,79.61807508553447,163,9.022195729570548,LS,Lake States
32,66.46968500180638,70.24578594600435,72.14359711444551,75.35786283935764,79.99034281557812,160,9.095785134367798,LS,Lake States
33,66.74619922776179,70.63127297147545,72.58268764974466,75.92185859001518,80.70463487292912,159,9.152029469230728,LS,Lake States
34,67.00530488869609,71.00694040485098,73.01235240365645,76.47438069364618,81.37994846883095,158,9.208136823013755,LS,Lake States
35,67.22933491049295,71.34290852981661,73.48851108180756,76.99463892959436,82.05458081669603,157,9.260931243766171,LS,Lake States
36,67.50453681269693,71.79637481527588,73.91821406472957,77.56846069361602,82.88922596787418,157,9.30247161142936,LS,Lake States
37,67.46836100221958,71.902508119803,74.03935190188108,77.68067431716415,83.24076226438535,156,9.338600719287378,LS,Lake States
38,67.69975521700977,72.25191214959071,74.43138515296454,78.2479870988835,83.91447581065442,155,9.394133838143574,LS,Lake States
39,67.86702890306395,72.61395024063253,74.84387758317888,78.59050189873098,84.75359769035315,155,9.449925111624353,LS,Lake States
40,68.24347195047966,73.12909736993089,75.34339601024558,79.25172932023838,85.59665022108508,155,9.482107344845808,LS,Lake States
41,68.62093808316769,73.64610656103383,75.8542221330461,79.89354963891702,86.44361303503288,155,9.516669171532183,LS,Lake States
42,68.84427892736834,73.9886518469069,76.31686697105356,80.46718383588487,87.05469565272492,154,9.568452026165108,LS,Lake States
43,69.04756713681397,74.31323245585641,76.62537120199502,80.91573513567467,87.64324334804607,153,9.62072921521181,LS,Lake States
44,69.42508849219136,74.81420169609095,77.1737359300441,81.57556098692103,88.49518331184967,153,9.663568243631538,LS,Lake States
45,69.66334654976171,75.15008148224155,77.5155974047949,82.05777648947725,89.12033680700341,152,9.71899413848945,LS,Lake States
46,68.93585722495703,74.49563518000613,77.14242778336552,81.46720033070767,88.51299158165229,148,9.79499158361034,LS,Lake States
47,68.62427325764354,74.32616259396634,77.19086141081218,81.3878204029731,88.65768719818578,145.5,9.878026032552732,LS,Lake States
48,68.99213247358075,74.71021334576129,77.70490007728252,81.94769184453418,89.4974865898535,145.5,9.912057734691118,LS,Lake States
49,69.36094558949675,75.21777667228662,78.22270228451312,82.58629331783281,90.34089614871739,145.5,9.944545058730176,LS,Lake States
50,69.49500164565762,75.46374291233724,78.46174042704456,82.9059900535683,90.85472285452668,144.5,9.995888128079123,LS,Lake States
0,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,60.14999723724917,200,7.425729302276445,NC,Pacific SW
1,59.60323114598326,59.69586678889964,59.75439130758588,59.85905658364839,60.691714446085776,199,7.419842395526844,NC,Pacific SW
2,59.52385869446296,59.70868587582455,59.82655702740303,60.077038861936614,61.16506168975537,198,7.44299248226811,NC,Pacific SW
3,59.514846942708296,59.84568152584834,60.06032466005021,60.431242173940866,61.54959526256716,197,7.487780606386375,NC,Pacific SW
4,59.09085110871308,59.461650390478894,59.7351928992073,60.19557694387764,61.296979843109476,194,7.527173774167391,NC,Pacific SW
5,58.50553495394891,59.04636514867689,59.574536165620934,60.454727208639405,61.74758876496916,192,7.5498917422421865,NC,Pacific SW
6,56.1999222801116,57.049538026037126,57.71870993069541,58.623022509420984,60.05040943923722,190,7.47244618413288,NC,Pacific SW
7,56.31909643211505,57.32083734280968,58.039398606220615,59.070248238886656,60.59245148907554,190,7.498980360185527,NC,Pacific SW
8,55.46747044139563,56.630493435881974,57.66914070334202,59.20611637865199,60.990890336540325,186,7.556162525594736,NC,Pacific SW
9,55.7749598586317,56.99518105233681,58.062316221502215,59.57845384569973,61.57556167628568,186,7.581241517623861,NC,Pacific SW
10,56.04960619004326,57.37943333831077,58.45082943942269,60.00412694585172,62.163705656644346,186,7.607806692534567,NC,Pacific SW
11,56.23668014809094,57.61535828023486,58.71514039242509,60.267762723551975,62.615225222325996,185,7.645545339142489,NC,Pacific SW
