SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
202,9403,-1.5495596725578282,-1.6037769428791,-1.5658248536542099,1.5495596725578282,1.6037769428791,1.5658248536542099,-0.03917514634579011
211,509,-1.2852417587969145,-1.5356480681619125,-1.3603636516064137,1.2852417587969145,1.5356480681619125,1.3603636516064137,-0.24463634839358628
212,NA,NA,-1.6019150840430074,NA,NA,1.6019150840430074,NA,NA
231,NA,NA,-1.6558694260368239,NA,NA,1.6558694260368239,NA,NA
242,137,-1.5769174188766806,-1.624788934980405,-1.591278873707798,1.5769174188766806,1.624788934980405,1.591278873707798,-0.013721126292201902
263,707,-1.6301205152462224,-1.6011674323416913,-1.621434590374863,1.6301205152462224,1.6011674323416913,1.621434590374863,0.016434590374863056
264,488,-1.686775893849587,-1.618259198527595,-1.6662208852529892,1.686775893849587,1.618259198527595,1.6662208852529892,0.06122088525298919
312,110,-1.679839709704973,-1.6616095040637375,-1.6743706480126024,1.679839709704973,1.6616095040637375,1.6743706480126024,0.0693706480126024
333,NA,NA,-1.6464563451325775,NA,NA,1.6464563451325775,NA,NA
351,385,-1.6725289800183778,-1.6149772495537575,-1.6552634608789916,1.6725289800183778,1.6149772495537575,1.6552634608789916,0.050263460878991584
352,NA,NA,-1.6549943182278875,NA,NA,1.6549943182278875,NA,NA
361,181,-1.5481881069628354,-1.5918333575207626,-1.5612816821302136,1.5481881069628354,1.5918333575207626,1.5612816821302136,-0.043718317869786416
431,NA,NA,-1.6075835804291487,NA,NA,1.6075835804291487,NA,NA
475,83,-1.6986491008427664,-1.6336001847462125,-1.6791344260138001,1.6986491008427664,1.6336001847462125,1.6791344260138001,0.07413442601380016
510,NA,NA,-1.615429906052525,NA,NA,1.615429906052525,NA,NA
542,NA,NA,-1.6335505464037137,NA,NA,1.6335505464037137,NA,NA
631,608,-1.491503098857373,-1.5789940076642675,-1.5177503714994414,1.491503098857373,1.5789940076642675,1.5177503714994414,-0.08724962850055862
746,NA,NA,-1.6409038938286624,NA,NA,1.6409038938286624,NA,NA
747,NA,NA,-1.614455314776155,NA,NA,1.614455314776155,NA,NA
748,NA,NA,-1.6354921923507688,NA,NA,1.6354921923507688,NA,NA
756,NA,NA,-1.67017541048055,NA,NA,1.67017541048055,NA,NA
768,NA,NA,-1.6531930710554188,NA,NA,1.6531930710554188,NA,NA
801,211,-1.8078918038428813,-1.6390356720922976,-1.757234964317706,1.8078918038428813,1.6390356720922976,1.757234964317706,0.1522349643177061
805,617,-1.619007236526582,-1.5997037300759,-1.6132161845913773,1.619007236526582,1.5997037300759,1.6132161845913773,0.008216184591377296
807,350,-1.916395454426107,-1.6715941757735475,-1.8429550708303393,1.916395454426107,1.6715941757735475,1.8429550708303393,0.2379550708303393
811,NA,NA,-1.6614839918611921,NA,NA,1.6614839918611921,NA,NA
815,290,-1.621260057835295,-1.6190758903184226,-1.6206048075802333,1.621260057835295,1.6190758903184226,1.6206048075802333,0.015604807580233304
818,360,-1.6084696472372397,-1.6122218022994312,-1.6095952937558973,1.6084696472372397,1.6122218022994312,1.6095952937558973,0.0045952937558972895
821,30,-1.2506148150323537,-1.6331208968989437,-1.5183690723389667,1.2506148150323537,1.6331208968989437,1.5183690723389667,-0.08663092766103331
839,197,-1.8907226243759119,-1.6731611470739554,-1.825454181185325,1.8907226243759119,1.6731611470739554,1.825454181185325,0.22045418118532512
920,NA,NA,-1.6477879868994025,NA,NA,1.6477879868994025,NA,NA
981,117,-1.4055986492904362,-1.612560704276435,-1.4676872657862359,1.4055986492904362,1.612560704276435,1.4676872657862359,-0.1373127342137641
