SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior,sdimax_combined_orig,w_qr_new,w_bayes_new,sdimax_source
743,0.1809711105625,5.7431986168125,312.060979807359,-0.0585387271801675,-1.690028207180167,345.4831289484179,-1.906694436589947,465,0.7,0.30000000000000004,335.45648420610024,-1.8416945677670131,520,335.45648420610024,0.7,0.30000000000000004,qr_dominant
746,0.088053101329125,5.650280607579125,284.37125135760084,-6.031873163124998e-5,-1.6315497987316312,348.1112072093248,-1.7795299140976604,714,0.7,0.30000000000000004,328.9892204538076,-1.7351358794878515,562,328.9892204538076,0.7,0.30000000000000004,qr_dominant
760,0.1309368854221125,5.693164391672113,296.83142696017364,-0.00280704929891875,-1.6342965292989189,NA,NA,NA,NA,NA,NA,NA,463,NA,NA,NA,NA
761,0.120360599778125,5.682588106028125,293.70859608557055,-0.02950660612515,-1.66099608612515,261.0573086893038,-1.97860545094754,51,0.51,0.49,285.38251779952253,-1.822976862184569,463,277.0564395134745,0.255,0.745,bayes_dominant
762,0.157945988175,5.720173494425,304.95782685032935,0.028528992240985,-1.602960487759015,408.59505887125073,-1.5529616511671578,2292,0.7,0.30000000000000004,377.5038892649743,-1.567961302144715,384,377.5038892649743,0.7,0.30000000000000004,qr_dominant
763,-0.331324034165,5.230903472085,186.96164186270747,0.04810196414143038,-1.5833875158585695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,-0.17251673752779875,5.3897107687222015,219.13999424646937,0.01272949375694125,-1.6187599862430586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,0.0534874829632375,5.615714989213238,274.70972348405485,-0.00877661998107875,-1.6402660999810788,317.2218491930945,-1.789725824416536,2393,0.7,0.30000000000000004,304.4682114803826,-1.7448879070858987,361,304.4682114803826,0.7,0.30000000000000004,qr_dominant
804,-0.17605635716625,5.38617114908375,218.36569319329996,-0.08500784920404875,-1.7164973292040486,245.0847802244063,-2.183296001654963,37,0.37,0.63,223.30872429405463,-1.889212838010887,361,228.25175539480932,0.185,0.815,bayes_dominant
806,0.003604743267695,5.565832249517695,261.34261549249044,-0.0077422402424875,-1.6392317202424875,317.53407726030764,-1.7907129986584602,727,0.7,0.30000000000000004,300.67663872996246,-1.7452686151336685,315,300.67663872996246,0.7,0.30000000000000004,qr_dominant
812,0.0764216567820875,5.638649163032087,281.08276491550885,-0.027424980212355,-1.658914460212355,283.69342408196707,-1.958185047336466,55,0.55,0.45,281.8006961862849,-1.823513283130616,342,282.5186274570609,0.275,0.725,bayes_dominant
817,0.0346051570532,5.5968326633032,269.57123097293817,-0.00369593745570875,-1.6351854174557088,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,NA
823,0.022869322772875,5.585096829022875,266.4260792674428,0.01957601986369125,-1.6119134601363088,NA,NA,NA,NA,NA,NA,NA,423,NA,NA,NA,NA
825,0.099631185335485,5.661858691585485,287.68285964035834,0.001994590431925,-1.629494889568075,NA,NA,NA,NA,NA,NA,NA,336,NA,NA,NA,NA
826,-0.248182685240275,5.314044821009725,203.17035636053436,0.0297326045303725,-1.6017568754696274,NA,NA,NA,NA,NA,NA,NA,336,NA,NA,NA,NA
827,0.1676605726268125,5.7298880788768125,307.93480203977845,-0.02400282065737125,-1.6554923006573712,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,NA,NA
830,-0.01142678439263875,5.550800721857361,257.4436141259735,-0.0079511784229475,-1.6394406584229475,300.6360261987696,-1.632132637762292,52,0.52,0.48,268.6736412649005,-1.6356404876794066,455,279.9036684038275,0.26,0.74,bayes_dominant
831,0.122780266109625,5.685007772359625,294.4201333810515,-0.00749217396013,-1.6389816539601298,346.7979655783014,-1.4564026230744618,37,0.37,0.63,304.11003233754275,-1.5714274125324328,315,313.79993129403397,0.185,0.815,bayes_dominant
832,0.108312034275,5.6705395405250005,290.19106199938534,0.01638755586761051,-1.6151019241323894,344.3314965233879,-1.6955614934039658,3065,0.7,0.30000000000000004,328.0893661661871,-1.6714236226224928,417,328.0893661661871,0.7,0.30000000000000004,qr_dominant
833,0.1773344111125,5.7395619173625,310.92816890861997,-0.00347491167213,-1.63496439167213,380.0603848148282,-1.7000552934913848,4251,0.7,0.30000000000000004,359.3207200429657,-1.6805280229456083,414,359.3207200429657,0.7,0.30000000000000004,qr_dominant
835,-0.2193756368980375,5.342851869351962,209.10821003719695,0.02585186460383875,-1.6056376153961611,NA,NA,NA,NA,NA,NA,NA,311,NA,NA,NA,NA
837,0.080981817489125,5.643209323739125,282.3674745103082,-0.00127870397070875,-1.6327681839707089,353.2332306002096,-1.6951089285319665,1058,0.7,0.30000000000000004,331.9735037732392,-1.6764067051635891,370,331.9735037732392,0.7,0.30000000000000004,qr_dominant
901,-0.159022988375,5.403204517875,222.11705504185693,-0.0379540040132375,-1.6694434840132375,288.23682642882756,-1.739803982527767,329,0.7,0.30000000000000004,268.4008950127363,-1.7186958329734081,343,268.4008950127363,0.7,0.30000000000000004,qr_dominant
920,-0.0130085813063375,5.549218924943663,257.0367125143961,-0.05777108440788625,-1.6892605644078862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,-0.1698817156625,5.3923457905875,219.71819437330527,0.03359389460025975,-1.59789558539974,254.970300906906,-1.5446543896853933,66,0.66,0.33999999999999997,230.29382633338548,-1.5627563962282711,447,242.98458468548176,0.3,0.7,bayes_dominant
927,0.03769908633,5.59992659258,270.40655684988235,-0.0020221602936775,-1.6335116402936771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,0.0024639651951875,5.564691471445188,261.0446515550016,0.032204994400725,-1.599284485599275,335.9284675542497,-1.7073888140446083,172,0.7,0.30000000000000004,313.46332275447526,-1.674957515511008,492,313.46332275447526,0.7,0.30000000000000004,qr_dominant
935,0.155449806474875,5.7176773127248754,304.19754599798193,-0.02536777451363625,-1.6568572545136362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,0.113039884175,5.675267390425001,291.5662901573392,-0.0405087736139675,-1.6719982536139677,383.43796561941446,-1.6257736412313664,462,0.7,0.30000000000000004,355.87646298079187,-1.6396410249461466,526,355.87646298079187,0.7,0.30000000000000004,qr_dominant
970,-0.1965281545295,5.3656993517205,213.94080224281183,0.01461956567741,-1.61686991432259,NA,NA,NA,NA,NA,NA,NA,282,NA,NA,NA,NA
972,-0.149141360061875,5.4130861461881254,224.32281351577905,-0.00589982507933875,-1.6373893050793389,293.8087170131705,-1.731844243633382,153,0.7,0.30000000000000004,272.9629459639531,-1.703507762067169,282,272.9629459639531,0.7,0.30000000000000004,qr_dominant
975,-0.05524611522641,5.50698139102359,246.4061993453306,-0.0269739755969875,-1.6584634555969875,310.1227639974336,-1.5906793755891675,79,0.7,0.30000000000000004,265.52116874096146,-1.6110145995915135,227,291.0077946018027,0.3,0.7,bayes_dominant
999,-0.5120823179425,5.0501451883075,156.0451187684744,0.033690269985875,-1.597799210014125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6918,-0.0233694221869,5.5388580840631,254.38734457550044,-5.0838195953875e-4,-1.6319978619595388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
